,canopy_moisture,run_max_mem_rss_bytes,sim_time,surface_moisture,threads,wind_direction,wind_speed,run_uuid,area,runtime,queue_seconds,cpu_usage_total,mem_usage_total,transmitted_packets_total,received_packets_total,transmitted_bandwidth_total,received_bandwidth_total
101,0.3,4414260,8362,0.1,1,90.0,3.0,6b76d436-426a-4547-a728-aeca0ff6f858,828144.0,6222.0,41.0,12374.24906296865,9390407679.0,31111.85057252032,117358.54938,3184845.4639676423,797086506.9432911
102,0.3,4414384,8362,0.1,1,90.0,5.0,aa5ca840-3c27-4961-9441-666d25ba40fa,828144.0,6914.0,41.0,13115.101317536848,9390723071.0,31467.275138927027,117586.3272564518,3229027.443161868,796671963.9109247
103,0.3,4403052,8362,0.3,1,90.0,3.0,14ab6a41-7fcc-497f-9c5f-fb84ccc20167,828144.0,6214.0,59.0,12423.910455018358,9376694271.0,16624.65664724919,63516.75782103561,2230007.7320048544,793345658.259898
104,0.3,4403032,8362,0.3,1,90.0,5.0,a9ea2b4a-4fea-46f1-bd2f-b4f3089e0fc6,828144.0,7141.0,59.0,13365.713309575822,9376837631.0,17033.785443599198,63827.55767545369,2280474.2399177426,793173734.6914692
105,0.5,4357116,8362,0.1,1,90.0,3.0,ce3126d4-ee27-4b5e-86cf-6c7c9428bd57,828144.0,8013.0,16.0,29362.464006272898,18496634879.0,14221.352615775928,36031.6678658606,74246641.05531073,383934515.70111847
106,0.5,4356732,8362,0.1,1,90.0,5.0,ad453fef-39e7-4649-878c-5063776e33df,828144.0,6659.0,18.0,26553.18517396431,18496348159.0,10802.584230445633,31818.82521846428,1410690.694767906,382799440.412968
107,0.5,4409696,8362,0.3,1,90.0,3.0,4782e38f-405d-42c1-bf50-74c2ab431b87,828144.0,7668.0,32.0,28492.08501269988,18713755647.0,13431.52280513834,60001.91470039526,1592062.1279818185,329034992.341039
108,0.5,4409592,8362,0.3,1,90.0,5.0,e5340e59-33ed-46dc-9800-f916138a9f8c,828144.0,6606.0,34.0,26287.320711606648,18713612287.0,12969.759467938547,59644.661413221016,1532425.2846725862,329538542.3098985
109,0.3,4393724,8362,0.1,1,90.0,3.0,1d1421da-9030-4740-8ac5-192436f8812e,828144.0,5278.0,48.0,20926.97337374608,18648768511.0,10932.472775848782,49122.73222326313,1402559.144502062,497482185.2509531
110,0.3,4393708,8362,0.1,1,90.0,5.0,58f44377-b7ab-415f-befb-e8cdd163798a,828144.0,7321.0,47.0,25160.395991653124,18649473023.0,14582.50599104683,53675.29681763085,74628320.60180247,498405507.9477732
111,0.3,4399128,8362,0.3,1,90.0,5.0,6f4ab56e-3771-41dc-bfc1-692047a08caa,828144.0,6146.0,13.0,12219.969547614415,9349287935.0,20187.45965294118,52042.91846666667,2335594.824891176,633210362.0351216
112,0.3,4406024,8362,0.3,1,90.0,3.0,9aeb6a50-8719-4fb3-902b-28220ea2b591,828144.0,6169.0,21.0,12268.672544221989,9349287935.0,20213.42570910569,52025.39340780488,2339090.8880169108,632675454.5821291
113,0.5,4410404,8362,0.1,1,90.0,3.0,d4641c1d-a73f-4808-896c-4e4545bba869,828144.0,7519.0,25.0,20391.37451466193,14035693567.0,24636.39432916667,64663.6721795699,59934715.5126034,791574263.9793134
114,0.5,4410040,8362,0.1,1,90.0,5.0,fcd47d32-1cff-4c32-9773-4f2890b5da32,828144.0,5396.0,29.0,16082.049448282223,14035656703.0,20990.28908764045,60007.50946779025,2220028.3576831464,790496643.0856348
115,0.5,4395052,8362,0.3,1,90.0,5.0,034f81d7-7a17-42b3-aee4-8f4ab66ea7e5,828144.0,8579.0,32.0,17088.53909794212,9348567039.0,16795.2221971831,42142.38349929577,1678734.7034431929,604085915.6974711
116,0.5,4394968,8362,0.3,1,90.0,3.0,995c50b6-88bf-4ee9-9a70-eb63157d0f58,828144.0,8745.0,31.0,17319.4882719596,9348567039.0,18599.19220968893,44649.50748268306,22749289.24317228,604130313.0605536
117,0.3,4456416,8362,0.1,1,90.0,3.0,4a25ceac-b2e2-44c8-874a-1d12a2d73562,828144.0,7392.0,55.0,13683.001356736702,9471598591.0,21159.300935238098,83058.47694489796,2813668.952518096,904441051.6317898
118,0.3,4456664,8362,0.1,1,90.0,5.0,7b807956-a3cb-4f19-89ca-91d8171d8aec,828144.0,6310.0,49.0,12531.094210565658,9471598591.0,20642.27588573028,82648.79777370873,2748546.7641829844,904631668.7526016
119,0.3,4406200,8362,0.3,1,90.0,3.0,adab9a66-d18e-40a7-a86d-dbe36781d373,828144.0,7628.0,47.0,15181.176750505894,9361293311.0,14059.783894787515,26533.584867961486,1695568.706142568,471221376.3946484
120,0.3,4406236,8362,0.3,1,90.0,5.0,a0c773cd-9e58-40a5-a04b-5b71c487d5eb,828144.0,8510.0,51.0,16122.094842242475,9361313791.0,15052.135900938716,27477.91191546688,12421209.282674365,471624168.2111019
121,0.5,4377192,8362,0.1,1,90.0,5.0,914c81cb-2dd3-41ef-a517-2d8484c43158,828144.0,28698.0,9.0,63349.60787924269,13938376703.0,18196.27902996607,42891.47332528237,74778679.01286198,631869617.3610952
122,0.5,4377612,8362,0.1,1,90.0,3.0,05497292-2ff0-45a4-8568-1c20dc22a244,828144.0,5890.0,9.0,17664.917825121312,13936357375.0,13041.492514188034,35859.20945094017,1721053.5964664957,631363095.2427473
123,0.5,4395392,8362,0.3,1,90.0,3.0,a26e6d71-2ce2-4de6-820c-27a5a269e659,828144.0,6249.0,22.0,12478.155230772109,9355042815.0,19691.28490966184,116832.2839359098,2352102.749940418,639039083.5274106
124,0.5,4395420,8362,0.3,1,90.0,5.0,76a36c7f-5a32-4eca-a997-22d315c916b8,828144.0,6196.0,22.0,12381.92292450136,9355022335.0,19617.04407544716,116884.8051209756,2342841.781286829,639822911.6716162
125,0.3,4393576,8362,0.1,1,90.0,3.0,c25639d8-8a1a-42b8-8b50-b1becc06d749,828144.0,5308.0,39.0,15790.289746239543,13988941823.0,14447.204130743296,54153.71194590475,1681318.345797744,474114401.1062294
126,0.3,4393116,8362,0.1,1,90.0,5.0,89c60641-9ee0-4ea4-be3c-4db0bbe4bed5,828144.0,5490.0,40.0,16078.763814179056,13988941823.0,15189.158997955488,54959.32545484284,4711713.614394544,474251510.9090072
127,0.3,4404748,8362,0.3,1,90.0,5.0,149339de-73d3-4de8-a89c-98209e9854d7,828144.0,7109.0,62.0,14176.006493697194,9350856703.0,18543.16618079096,52153.04372768362,2143326.4383446327,635334516.0982306
128,0.3,4404948,8362,0.3,1,90.0,3.0,d73df3aa-332e-45b4-99c2-3e10a3e373cf,828144.0,7214.0,59.0,14325.002734431964,9350856703.0,20334.639524742684,54655.406645128256,18108371.64072701,636648217.886825
129,0.5,4394580,8362,0.1,1,90.0,3.0,8eec8e9d-5db9-45be-9b42-350e2192999b,828144.0,4916.0,18.0,9777.17197744792,9327894527.0,26944.163320164607,79677.3567261317,2285567.302050412,600153229.832519
130,0.5,4394504,8362,0.1,1,90.0,5.0,46371c21-b792-4d0c-8d46-85c1cffaf8ff,828144.0,6480.0,19.0,11380.867546136327,9328037887.0,30440.09865474508,83609.9302914824,75679264.18585931,600486238.4451454
131,0.5,4435280,8362,0.3,1,90.0,5.0,f4f3978b-41e7-4352-884b-07b0f5749893,828144.0,6350.0,35.0,12597.061609478673,9427353599.0,14778.377623333334,51495.32615714285,1865274.455749524,635523742.0527582
132,0.5,4435220,8362,0.3,1,90.0,3.0,153143b4-0342-4f67-8133-ee8216f257d1,828144.0,7475.0,60.0,13847.992551976304,9427079167.0,7975.790361230937,7595.103830028778,11620241.95741267,4359583.125351543
133,0.3,4397004,8362,0.1,1,90.0,3.0,e39213f8-99aa-4f15-ba1e-aaf907497469,828144.0,8661.0,50.0,14149.901966598844,9358098431.0,10986.64575305564,16610.548172590454,1143911.5243334752,168396778.0626813
134,0.3,4396648,8362,0.1,1,90.0,5.0,e062f5b0-c906-4a76-b15f-aa0cd0b93fd0,828144.0,5551.0,48.0,10993.80759372914,9357012991.0,9831.251325274725,15592.666117765566,1000694.4285692308,168565235.25383848
135,0.3,4375360,8362,0.3,1,90.0,5.0,0ea567f6-c17b-4091-828e-a596f02b76b2,828144.0,6940.0,6.0,20554.435900031807,13938151423.0,21896.77612612613,58983.96175088132,2615639.1190755973,789372903.514904
136,0.3,4375640,8362,0.3,1,90.0,3.0,72b65605-e5a5-42f2-a7a7-ca6737cbf3be,828144.0,6668.0,6.0,20003.6739898716,13938139135.0,21776.864389140275,58891.31915987934,2600435.170985973,789853101.4460397
137,0.5,4390432,8362,0.1,1,90.0,5.0,7fd93eee-2bfa-4d7f-8d48-eda387f5143e,828144.0,7029.0,22.0,21011.275206263854,13986918399.0,7332.235270114943,10597.034421982758,868305.2245875001,122304674.25403015
138,0.5,4390652,8362,0.1,1,90.0,3.0,bb2db82b-46f0-43de-aa45-3a2781479284,828144.0,8644.0,26.0,22670.3454340602,13987467263.0,7960.126967497525,11150.09567734926,945798.3137271488,122318847.41244029
139,0.5,4387352,8362,0.3,1,90.0,5.0,de40279a-e02b-4c6a-8618-ca3a02f446b6,828144.0,7492.0,37.0,22360.35500563327,13965651967.0,8260.799231178986,14116.27888541313,976950.2718233684,242637492.92276508
140,0.5,4387528,8362,0.3,1,90.0,3.0,99de8eda-0ad3-403e-9f5b-e2fb0cf3335d,828144.0,7476.0,37.0,22331.798718788603,13965651967.0,8263.73778731444,14131.487068556004,977301.4125095817,243086228.33888948
141,0.3,4364268,8362,0.1,1,90.0,3.0,568e1f92-8ebb-419f-aabe-acfd49e37f63,828144.0,5635.0,54.0,16721.8240589647,13911937023.0,20683.84977513514,121005.83940432432,2346066.030064865,636410207.8090558
142,0.3,4364020,8362,0.1,1,90.0,5.0,09a7321a-b1b3-4b85-8773-973d2b8a4a61,828144.0,7133.0,73.0,18432.67686515576,13912264703.0,21426.396601758832,121394.13623341412,2439430.7174786823,635277641.5304179
143,0.3,4373200,8362,0.3,1,90.0,5.0,65917bea-ceec-4849-be20-f536ca891377,828144.0,6135.0,22.0,12198.916848477333,9284669439.0,16451.1241453202,39334.72322364531,1568021.6488067324,452001664.2196391
144,0.3,4373240,8362,0.3,1,90.0,3.0,ac0a1b51-3f81-415e-873e-1b9ca703d15d,828144.0,6184.0,20.0,12298.66091449246,9284669439.0,16821.794733333336,39815.29996029412,1954309.761377778,453830470.5247264
145,0.5,4403896,8362,0.1,1,90.0,5.0,cbf80711-3bf6-4f46-a85a-41eec7f6e303,828144.0,7005.0,31.0,27606.508714599844,18683981823.0,6140.39829587505,6104.308393782379,796241.1867139011,4000895.231148224
146,0.5,4403928,8362,0.1,1,90.0,3.0,16c392e0-337c-4447-955b-8991a4f33733,828144.0,6827.0,31.0,27153.43279115377,18683981823.0,6007.715592852836,5977.844076593904,778952.1420650003,3956697.700628278
147,0.5,4404676,8362,0.3,1,90.0,5.0,18298b20-c663-41da-ba23-1d977db7a9a0,828144.0,4923.0,49.0,9745.640373163387,9364246527.0,11206.170730646932,62439.36246004141,1392489.275131884,319137917.3562793
148,0.5,4404488,8362,0.3,1,90.0,3.0,6381168b-01b4-40d7-832c-f5d9d29fe3ab,828144.0,5490.0,47.0,10390.030786203946,9364275199.0,11589.506219512195,62871.11797531166,1439686.6422004695,319874794.00071084
149,0.3,4412744,8362,0.1,1,90.0,3.0,b4665fc6-269f-4a90-9661-5831a613e1f9,828144.0,6702.0,7.0,20065.56656792108,14053797887.0,25326.24655375376,49640.93509324325,2815452.008897297,792565030.6118098
150,0.3,4412796,8362,0.1,1,90.0,5.0,8c121b1a-e10b-4629-b17b-51db08c21a42,828144.0,7609.0,8.0,21918.706775528422,14054055935.0,25645.33411393456,49898.07020013287,2857572.157689753,791970500.7377344
151,0.3,4400756,8362,0.3,1,90.0,3.0,4e935bc2-6357-46c2-8003-5932fd769a40,828144.0,5548.0,23.0,22061.240223802663,18682548223.0,18473.56907723133,109572.93073224043,2160357.2088956283,638904582.454568
152,0.3,4400720,8362,0.3,1,90.0,5.0,81de3eb5-e458-453f-b3cc-07d779f8f9b9,828144.0,7232.0,26.0,25517.99589460741,18682863615.0,21104.87486433311,112434.34506763206,43951645.08835454,637492234.3003948
153,0.5,4393324,8362,0.1,1,90.0,3.0,a8adb46f-ac6c-4063-b19e-57b26fcabf7d,828144.0,6373.0,50.0,25250.06352165923,18647412735.0,16667.929951703907,43195.53034619724,2094872.8819878127,634294854.1184523
154,0.5,4393348,8362,0.1,1,90.0,5.0,49c4d915-f224-413d-add6-f829a417a8df,828144.0,6299.0,51.0,25022.30980343762,18647257087.0,16625.7335875,43215.665564102565,2089096.4728259617,635600280.8465276
155,0.5,4381312,8362,0.3,1,90.0,5.0,3dd1f5db-e793-42c6-8120-938faba7946f,828144.0,5428.0,53.0,16081.130062164884,13950959615.0,16646.640315175864,79571.1911009583,1764627.9600476052,556808117.5390667
156,0.5,4381260,8362,0.3,1,90.0,3.0,fbcc8528-f687-429c-80cd-81f304a529ff,828144.0,7701.0,52.0,20719.7090694694,13950959615.0,19938.186351267384,83817.97836765999,42771695.7483436,558564239.9608687
157,0.3,536120,4285,0.1,1,90.0,5.0,900d31c5-969a-4d91-85e8-be61338e5359,359488.0,707.0,55.0,1395.6293392327907,1336360959.0,10195.088652173912,25620.051179710143,1508329.577,206734436.3560435
158,0.3,528496,4285,0.1,1,90.0,3.0,4c774de5-fc24-409f-bcae-f88aea859c07,359488.0,721.0,56.0,1424.812752186339,1336360959.0,10346.269139130436,26000.214304347825,1528634.8713739128,209211215.5323913
159,0.3,537276,4285,0.3,1,90.0,3.0,96980ac1-24cd-4dcc-a962-39cf737fdbcb,359488.0,649.0,58.0,1923.443884349565,2014339071.0,4974.211192063492,13227.71098095238,688243.0564841271,61079192.9247873
160,0.3,529808,4285,0.3,1,90.0,5.0,1dd14843-4304-41d3-acca-35018df391ce,359488.0,784.0,56.0,2108.8175345521063,2014490623.0,5852.515212121211,14063.098484848484,2087810.7469090903,61164863.650121205
161,0.5,529344,4285,0.1,1,90.0,3.0,5b6473dc-fe6c-4294-b337-3746b671be88,359488.0,521.0,4.0,1538.2378937184176,2002882559.0,2289.2291666666665,1875.6854166666667,301588.5333333333,735502.2979166666
162,0.5,536836,4285,0.1,1,90.0,5.0,2ca25b7b-acca-4bc2-9701-b8886e460c29,359488.0,837.0,7.0,2188.429900839851,2004426751.0,2959.7094129713423,2457.172226244344,390999.3906126696,958232.2081146304
163,0.5,537876,4285,0.3,1,90.0,5.0,72430623-aa2e-420a-ba3b-c2db403df310,359488.0,622.0,8.0,2398.060415039683,2687238143.0,5184.765309561404,13178.281100964914,688814.6276876315,60715817.870361045
164,0.5,537976,4285,0.3,1,90.0,3.0,8709f76a-ccdb-496e-a76e-096e5d215814,359488.0,834.0,9.0,2892.927889820584,2688368639.0,5629.889377289377,13607.766666666666,747850.9344322344,61136401.44761904
165,0.3,3440820,15022,0.1,1,90.0,5.0,4a87225e-20d8-4779-b1bc-427a60f40d77,1369900.0,17513.0,56.0,41125.24124955588,11101786111.0,20981.06819401699,38286.73677830203,100566202.62507452,327155826.1452315
166,0.3,3442920,15022,0.3,1,90.0,5.0,9cf6e825-5c88-4a6c-b03f-a849c6b71cc9,1369900.0,11975.0,46.0,23884.7663003974,7379709951.0,29344.75259974812,88534.56566246852,3519242.3378942064,475078666.9675921
167,0.3,3442716,15022,0.3,1,90.0,3.0,c326864d-b238-4772-8e85-ee5596a76358,1369900.0,12522.0,64.0,24527.084675973627,7379677183.0,24087.878456162107,49396.40859741313,2713473.478812369,239172575.35445923
168,0.5,3444824,15022,0.1,1,90.0,3.0,fac4abe8-d466-4ac8-9314-38eafca46435,1369900.0,9692.0,40.0,19319.41018354635,7374626815.0,35670.53910414924,140515.88390811527,5281520.568057358,1178492009.3131142
169,0.5,3444816,15022,0.1,1,90.0,5.0,c6ec8309-f977-4d40-ae86-c448ce74478e,1369900.0,12687.0,41.0,22372.6536456056,7374876671.0,36991.65220208703,141558.98659385808,5445555.565673413,1178564334.5210073
170,0.5,3440972,15022,0.3,1,90.0,3.0,1642fbfb-5c14-4a7c-8b05-9dfbb45a5470,1369900.0,9911.0,34.0,29610.145077507368,11026268159.0,15757.206172357724,50228.51367449187,1886261.904243496,254700591.12341663
171,0.5,3440840,15022,0.3,1,90.0,5.0,d8a4b820-1f05-47bf-9f6f-f033a2c81bc1,1369900.0,10355.0,34.0,30574.861603462858,11026268159.0,17681.76460380776,52360.17574541921,46694089.41158162,255435318.20785525
172,0.3,3436376,15022,0.1,1,90.0,5.0,837cd40c-1482-4f46-976f-380daa61bc13,1369900.0,10283.0,52.0,30676.0620955456,11017330687.0,24985.83771411765,93451.93363490196,3098969.667859216,475548698.9739859
173,0.3,3436520,15022,0.1,1,90.0,3.0,c3775b14-ecff-46ce-8a96-ca06720d1765,1369900.0,12962.0,52.0,36113.5548654673,11018239999.0,26584.70423028341,94850.09054941758,3923822.837543148,475880238.8212333
174,0.3,3441156,15022,0.3,1,90.0,5.0,9a9fc80e-de1f-46cc-b1a1-9b58bffb0353,1369900.0,10200.0,47.0,40599.96853777114,14704652287.0,28233.309567455624,93158.52489684416,3262109.223277712,474883254.0312257
175,0.3,3441216,15022,0.3,1,90.0,3.0,67f3ea21-6490-419b-bea5-4f01fd8b6acf,1369900.0,12310.0,46.0,44968.55671691407,14704877567.0,30211.52873366013,95321.77177107843,18615160.681944445,476410331.13419855
176,0.5,3449760,15022,0.1,1,90.0,3.0,4da5ae48-c1bb-4332-ab33-b050fb719ab3,1369900.0,18218.0,45.0,32248.293878774537,7389818879.0,56873.93941753762,188803.08129732427,6716510.044718297,1185681242.4562144
177,0.5,3449744,15022,0.1,1,90.0,5.0,ce8a2cc2-d60b-474a-ab99-af225a4e91d7,1369900.0,14043.0,36.0,28036.066788145567,7388950527.0,54804.44200765379,186877.6685716738,6484283.027948712,1185207476.1260943
178,0.5,3443660,15022,0.3,1,90.0,5.0,6f537bf7-78c8-47b4-97d0-aa7e4aa7923b,1369900.0,11883.0,27.0,35606.13152625621,11044397055.0,10802.67752673435,10203.337334856174,1373825.6734235194,11259432.82066895
179,0.5,3444040,15022,0.3,1,90.0,3.0,8cddc2d8-362f-4c91-9c8f-f8b2e597b921,1369900.0,13411.0,27.0,38675.69575274535,11044651007.0,11437.30467743422,10817.918370655669,1454981.7850510408,11468193.101105811
180,0.3,3449172,15022,0.1,1,90.0,3.0,83195a75-d2cb-47d3-af4e-7c1f80678f96,1369900.0,18240.0,49.0,31903.2032393717,7386001407.0,21416.202268004723,59146.90654006599,2261028.3318472654,219380351.94678453
181,0.3,3449060,15022,0.1,1,90.0,5.0,7dd7d7a5-58ab-4b4c-86de-eaaedfa8354c,1369900.0,13656.0,46.0,27245.211658034183,7384952831.0,19197.080147272853,57038.6238426664,2012387.8776967963,218697016.7466628
182,0.3,3442492,15022,0.3,1,90.0,5.0,bb7390ee-ff72-45aa-aa71-f777a3f8fb36,1369900.0,14722.0,15.0,42033.10435145615,11043078143.0,21728.056479497645,38874.39596985871,3012247.060711408,472180455.2424997
183,0.3,3442524,15022,0.3,1,90.0,3.0,bd56df74-d71a-467b-b419-5fae529fb729,1369900.0,13668.0,12.0,40948.94886679351,11042844671.0,21332.01697570315,38532.005552373215,2963259.629810912,472248955.1063491
184,0.5,3445636,15022,0.1,1,90.0,3.0,37f94788-21f8-4e24-9193-f0f8acf34d18,1369900.0,17866.0,37.0,31713.02207696044,7380008959.0,53259.451097689845,155691.10881851267,43075337.84923302,831860129.4418029
185,0.5,3445588,15022,0.1,1,90.0,5.0,cf212842-ce6b-4dd1-8d45-313189ec48d8,1369900.0,13830.0,34.0,27601.6348149764,7379193855.0,50514.6727221496,153719.81169854756,5454196.546235439,830959462.3556595
186,0.5,3439624,15022,0.3,1,90.0,3.0,f64e57c3-b044-4dcc-8faa-7cedff039fd7,1369900.0,8797.0,57.0,26379.351687267925,11020357631.0,17378.096118721463,30900.97305936073,2085265.5881278536,461932480.46015984
187,0.5,3439956,15022,0.3,1,90.0,5.0,b135c8d8-8c2b-47a2-ad6d-eafa475f32de,1369900.0,11867.0,57.0,32571.601721661973,11021488127.0,22238.84865458845,33716.59808642724,99374928.37834616,463098412.8508184
188,0.3,3448364,15022,0.1,1,90.0,3.0,28c26a97-3fcb-4e4c-b41f-4c334fe74c78,1369900.0,13833.0,24.0,27625.072325237,7387529216.0,26471.486323384168,59991.67814074074,2609484.710970806,330962847.4344363
189,0.3,3448344,15022,0.1,1,90.0,5.0,3c5a99d6-3fef-42cb-809e-0b658353206e,1369900.0,13929.0,24.0,27774.318998053484,7387529216.0,30058.694546187,62172.37297501824,101179991.73249382,332117403.14224386
190,0.3,3449976,15022,0.3,1,90.0,5.0,3a7c416b-8ac6-4f8d-8fb4-c2bbe94fa682,1369900.0,12998.0,44.0,25926.100640812147,7391326208.0,88554.91861438515,290503.3679596288,8789411.381577263,1193360598.5409918
191,0.3,3449972,15022,0.3,1,90.0,3.0,a43f8ebb-0e76-496f-a2fd-ec5eae0b171c,1369900.0,13491.0,44.0,26464.52562096028,7391608832.0,88744.28479017032,290565.3777271589,8813654.997877114,1192922639.8731756
192,0.5,3440448,15022,0.1,1,90.0,3.0,cd90f838-6459-437a-a187-bae62b7a55d0,1369900.0,13665.0,40.0,27266.8629188177,7374028799.0,55064.7335982301,244943.9142233825,6101562.684736834,1038387797.4221092
193,0.5,3440344,15022,0.1,1,90.0,5.0,0ab6d0ce-e0a7-44ab-9507-a3f10b65d67d,1369900.0,14004.0,40.0,27658.02544478771,7374028799.0,55235.92580333215,245109.8841557745,6122992.461235071,1038564864.2718028
194,0.5,3444700,15022,0.3,1,90.0,5.0,02ea1ae6-1fcc-4d80-9709-222823a575db,1369900.0,11001.0,14.0,21935.79263871532,7363690496.0,31289.02081029144,69479.09271402551,4327817.073829507,679492771.3322445
195,0.5,3444516,15022,0.3,1,90.0,3.0,9669f00b-ab8b-478a-a03b-451b4403e5d6,1369900.0,11202.0,13.0,22170.976552757988,7363690496.0,33177.51909829041,71803.34866778002,38014335.01049936,680992660.375048
196,0.3,3446056,15022,0.3,1,90.0,5.0,61c61c72-6596-4997-8ffc-a49fa2326144,1369900.0,11049.0,11.0,33097.54782192146,11042652159.0,19401.384603088103,36568.363786920985,2751222.416037329,473251507.5827929
197,0.3,3446200,15022,0.3,1,90.0,3.0,1ba6ed65-6268-4bfe-9e5d-4f2df969e6e9,1369900.0,13081.0,7.0,37202.0489473844,11042799615.0,22452.04389122512,40210.0648873937,68344390.7295748,474003216.1454469
198,0.5,3434284,15022,0.1,1,90.0,5.0,4ef43c5e-d8bc-49e4-bfd2-d79dfec562e3,1369900.0,13968.0,8.0,38306.80630577143,11004973055.0,28960.426419160416,56963.99537433949,3587556.0016700383,400293134.8974013
199,0.5,3434132,15022,0.1,1,90.0,3.0,29611e42-5e8d-4417-8c8f-b464c5e01fb8,1369900.0,10365.0,10.0,31052.29785162052,11004047359.0,27352.75726744185,55303.10465116279,2759062.568313953,399305000.9173419
200,0.5,3443376,15022,0.3,1,90.0,5.0,9a16833e-467b-45e3-88f7-139e7dfab6e2,1369900.0,13497.0,32.0,38371.253304991245,11032481791.0,20993.5860602796,41383.27800213816,101499448.68449695,333140102.6547492
201,0.5,3443440,15022,0.3,1,90.0,3.0,670e18fc-3ea5-4ba7-8a76-c9f246da8606,1369900.0,11398.0,35.0,34092.44780560157,11032297471.0,17167.960323314106,37179.6243315734,2180190.526186291,331730532.0552958
202,0.3,3452104,15022,0.1,1,90.0,5.0,d8946bf5-2954-41d9-937b-981ea1e983ca,1369900.0,13145.0,57.0,39437.62798549477,11060965375.0,18607.547292143405,39272.5701754386,1960893.094965675,409496165.32418
