,canopy_moisture,run_max_mem_rss_bytes,sim_time,surface_moisture,threads,wind_direction,wind_speed,run_uuid,area,runtime,queue_seconds,cpu_usage_total,mem_usage_total,transmitted_packets_total,received_packets_total,transmitted_bandwidth_total,received_bandwidth_total
303,0.3,11161896,18801,0.1,1,90.0,5.0,55e2972e-9769-4c23-b289-a63b68f70aa0,1854216.0,39818.0,23.0,159165.44752123335,46623760383.0,46900.2458481649,127607.11507254904,4574991.862164706,1310976612.201691
304,0.3,11159700,18801,0.1,1,90.0,3.0,f69c9f22-9e9b-4e9b-9125-54f21030ba0e,1854216.0,41390.0,21.0,162438.76967674354,46623903743.0,60358.80649200498,135281.95454878948,352686916.01982945,1311778848.1534903
305,0.3,11097548,18801,0.3,1,90.0,3.0,6fc5f829-f8d0-4d16-bfcb-ade1bca548e5,1854216.0,32639.0,30.0,97823.59554779036,34774781951.0,30554.36925303868,98529.37962050336,3468950.588252547,1306667947.432805
306,0.3,11097632,18801,0.3,1,90.0,5.0,0bc740e0-39ed-496c-8676-ab542bb34505,1854216.0,35429.0,34.0,100740.2155747662,34775154687.0,31107.450766844624,98970.6700407162,3537924.053008006,1306862543.7780404
307,0.5,11180736,18801,0.1,1,90.0,5.0,dbd9af7d-ed43-4058-81be-3094fa528f13,1854216.0,41300.0,7.0,150642.4856022001,46703185919.0,44095.707481940255,91059.17419418972,195496878.64550483,1315234835.3700469
308,0.5,11180176,18801,0.1,1,90.0,3.0,dfca3c5a-bdd8-45f8-8e75-474f598b6e2c,1854216.0,34010.0,7.0,135982.20395015768,46701072383.0,37033.83527871025,86143.6938135334,3980537.140443895,1314454591.312067
309,0.5,11109492,18801,0.3,1,90.0,3.0,5e3be550-f9b5-4118-9d09-4215946cb44c,1854216.0,43296.0,28.0,164403.22013769936,46413271039.0,61835.80410117387,169148.09969360105,418488573.10492194,1313468570.536994
310,0.5,11109908,18801,0.3,1,90.0,5.0,223e1250-74d3-4a19-bf85-e7d6de2badb2,1854216.0,38909.0,16.0,155505.93363015738,46413094911.0,48003.674325615895,158930.47199856775,4642941.786050559,1311470356.39707
311,0.2,11080304,18801,0.2,1,90.0,1.0,85f3c458-9cc2-4d1e-a55d-da158ce0ab53,1854216.0,51465.0,27.0,188606.17664014103,46295379967.0,76617.56704134741,250340.3815068644,415130088.2101829,1316672659.704136
312,0.2,11080392,18801,0.2,1,90.0,8.0,1d8375d4-d690-4f4b-b3a0-473f9c7e12ee,1854216.0,42891.0,26.0,171312.52132972504,46293774335.0,65021.337049953305,236269.4198545752,5618497.461146406,1314506086.5618806
313,0.2,11140784,18801,0.6,1,90.0,8.0,26412ce4-c71c-4ade-96c7-418f71744239,1854216.0,41319.0,36.0,158405.9726296298,46562328575.0,80541.0914563421,256113.2927647861,412092806.40716434,1321238404.4927804
314,0.2,11151136,18801,0.6,1,90.0,1.0,68b8a226-1a1f-4ccb-b8fe-1ed759d32ff3,1854216.0,37930.0,37.0,151475.0098536706,46562328575.0,70736.11882007854,244743.23165958704,6055481.511526961,1319749429.5372715
315,0.4,11107536,18801,0.6,1,90.0,1.0,2afedeba-2eca-410e-a846-470c85e5474e,1854216.0,46733.0,15.0,78839.25393786645,23217954815.0,44980.814824075394,143397.99665278604,4615620.758015845,1312473361.1988282
316,0.4,11107700,18801,0.6,1,90.0,8.0,fd8121e4-526a-4f73-9461-7ceaa5aa911c,1854216.0,32069.0,15.0,64129.67058644278,23216689151.0,42700.72836766048,141093.59535614308,4330354.4537579175,1311810473.2171724
317,0.2,11074088,18801,0.2,1,90.0,8.0,81bba86c-cde0-4c5b-a921-df9e03c3d66a,1854216.0,42427.0,27.0,84824.58967020152,23200894975.0,54975.08820139284,217689.743470916,5173579.589362914,1311896249.4146433
318,0.2,11072816,18801,0.2,1,90.0,1.0,68fa40b8-03c0-4dbf-ae9d-aaa972a65db1,1854216.0,50627.0,31.0,93073.85039346282,23201439743.0,56542.87206017427,218974.714167497,5767045.366389014,1312710541.6619203
319,0.2,11109800,18801,0.6,1,90.0,8.0,97804928-f9db-4e0d-a60d-4c84f02cf631,1854216.0,32417.0,38.0,64704.82347670999,23213105151.0,47400.13059023787,109011.16822505405,4570746.25524152,1306864613.934157
320,0.2,11110028,18801,0.6,1,90.0,1.0,b6f468f7-3eee-458b-8a38-e6947695345c,1854216.0,37335.0,40.0,69709.86955049752,23213318143.0,58986.96733969423,123795.40068660308,345025294.24425656,1308810116.0109315
321,0.4,11066332,18801,0.2,1,90.0,1.0,43a78640-7c64-44b2-93f8-ebf77381aaa1,1854216.0,37994.0,49.0,113855.27148282711,34679484415.0,43115.91714398735,157335.21103960968,4287776.613120491,1309799932.898887
322,0.4,11066784,18801,0.2,1,90.0,8.0,dccebc3f-b789-4bb9-9774-d2267b37424e,1854216.0,44417.0,46.0,126797.04230807754,34680295423.0,47563.827920246986,162895.31485112093,148552081.45036584,1310884934.7472186
323,0.4,11120436,18801,0.6,1,90.0,8.0,ed408053-f036-4224-a3a9-aed350377668,1854216.0,25837.0,58.0,51640.07219458322,23247142911.0,62127.86992374109,241587.2720777895,5938425.705975294,1841407371.758087
324,0.4,11120380,18801,0.6,1,90.0,1.0,1fcfe787-2ef0-4b9b-a7b3-186b602403a3,1854216.0,39323.0,57.0,65159.58467490286,23249313791.0,68536.56631229137,249163.76911236663,157087128.97039095,1842944208.7232568
325,0.2,11084708,18801,0.2,1,90.0,1.0,9cff384a-0100-4bbe-937a-b8a05aac342d,1854216.0,41975.0,16.0,67625.65112434118,23163813888.0,83211.56854922434,197561.39222144103,298895440.6992232,1442456607.1275873
326,0.2,11084696,18801,0.2,1,90.0,8.0,5a044da6-3d77-4f1d-9527-6c6631f0a23e,1854216.0,25714.0,17.0,51305.313942482186,23162114048.0,73703.57093964174,186395.2915,6569389.520080607,1440410444.7061975
327,0.2,11171844,18801,0.6,1,90.0,1.0,14cd56d4-8dd6-49bf-b740-aa21f1d14fee,1854216.0,31648.0,26.0,81994.84219817573,35003293696.0,44591.89492821769,244611.3486655949,4376950.178321404,1322490779.9367318
328,0.2,11172200,18801,0.6,1,90.0,8.0,a941364a-907f-4a0d-9e94-948f21dd6bdd,1854216.0,25166.0,25.0,75399.49164157233,35002359808.0,42946.00023178016,243323.97315077647,4171086.538870529,1322148810.0352223
329,0.4,11154240,18801,0.2,1,90.0,8.0,f1814046-dd69-4a2e-abae-85bfc88fa306,1854216.0,37695.0,38.0,112978.99057647018,34948894719.0,23366.69741725146,53670.25861323764,2711419.7723947368,822369414.1705043
330,0.4,11152744,18801,0.2,1,90.0,1.0,10d06430-0f89-41b2-827f-97cc6d42892b,1854216.0,43400.0,42.0,118835.02888997889,34949185535.0,33927.197478039925,61019.678773099615,296354931.0454593,823455253.321635
331,0.4,11089972,18801,0.6,1,90.0,8.0,4d30b63c-ce44-48d4-a2ca-20c88c33aff0,1854216.0,32373.0,11.0,97048.07274207704,34761728000.0,45960.04234109462,118097.43338262213,4764067.312276005,2104659137.1007504
332,0.4,11090500,18801,0.6,1,90.0,1.0,713f5a2c-fe38-4b20-937e-ad60eca38aae,1854216.0,60129.0,11.0,124914.91605939336,34764816384.0,64519.14420467647,130652.76101622016,408963955.4285664,2107142544.067865
333,0.2,11127300,18801,0.2,1,90.0,8.0,9cc3d18a-052f-4756-8634-de4833b52fd1,1854216.0,34260.0,26.0,102710.2564337808,34888765440.0,44813.55864159383,174426.71635922813,4407805.430587469,1311970447.753724
334,0.2,11126652,18801,0.2,1,90.0,1.0,6cd3aeba-ca7e-4bde-ad6e-0af690da8670,1854216.0,42664.0,20.0,111260.08711630372,34889523200.0,58930.026538244856,183895.6350703124,336883736.57379603,1313613235.7064242
335,0.2,11088048,18801,0.6,1,90.0,8.0,cdd9cfe7-f9a3-45e8-a99e-fb1e853fac15,1854216.0,34658.0,31.0,138529.88363465405,46318071807.0,23675.17638418618,57304.47608057242,2730933.383170425,1142231982.3845396
336,0.2,11087820,18801,0.6,1,90.0,1.0,72926ea1-c31c-4bde-aa5b-78a321cb7652,1854216.0,38486.0,31.0,146301.87641410824,46318071807.0,27415.18658511343,60190.852467963,90464171.95514996,1142780634.5070636
337,0.4,11078800,18801,0.2,1,90.0,8.0,b219d5bf-f157-41fb-b0e4-be5f38a40a50,1854216.0,30370.0,340.0,121221.993814663,46283374591.0,41178.61596208466,224671.5259310495,4048052.516124416,1312847536.767495
338,0.4,11077372,18801,0.2,1,90.0,1.0,4d4207a5-ec93-4006-a7c8-cb09056c3e2a,1854216.0,39341.0,341.0,139332.70419943694,46284898303.0,53066.3495109114,241086.4028704603,414674124.6434538,1315350723.0721612
339,0.5,9253028,23361,0.1,1,90.0,3.0,e0ea7de1-a1c6-4b9f-8f46-4bf19e1a4ecb,2543220.0,44363.0,68.0,177400.41206446197,38737297407.0,29178.12792061344,72375.92123470907,3321099.459425237,1198338126.0343497
340,0.5,9257412,23361,0.1,1,90.0,5.0,bade654a-4128-4fdc-b3fe-08aa45a31639,2543220.0,55509.0,72.0,199766.79254400253,38741159935.0,35512.66162130655,77764.0887135865,170490433.7961715,1199575486.6184268
341,0.5,9260196,23361,0.3,1,90.0,5.0,2755004d-7f66-4b05-a9d4-ca635439949e,2543220.0,46340.0,43.0,185190.31075592403,38764310527.0,31116.040871808167,72683.05619935191,3501862.406679477,1200579139.9004655
342,0.5,9257836,23361,0.3,1,90.0,3.0,c23db6e1-cbe9-4164-9761-5dce9e99b69d,2543220.0,51635.0,43.0,195963.9604992338,38765879295.0,32508.698345905555,74125.39049484178,14760366.684387188,1201372592.468186
343,0.4,11084036,18801,0.6,1,90.0,1.0,6e2a8a25-7d49-4208-aa00-7ceb5015fcdf,1854216.0,41979.0,27.0,101533.27039941771,34763468799.0,71127.23906059924,316750.92575332616,257080383.38636407,2264910703.315359
344,0.4,11084012,18801,0.6,1,90.0,8.0,f060871a-101f-496c-8e2d-c216a1efb543,1854216.0,29742.0,7.0,89179.6277356658,34758029311.0,61178.057847037046,310297.2203316162,6126082.934418755,2263765798.6690025
345,0.2,11103872,18801,0.6,1,90.0,8.0,35ecf18b-78d2-4396-b156-8e9daab0bc7f,1854216.0,37064.0,21.0,148170.42350542254,46385782783.0,20785.36158719795,37433.18168171859,2531005.236725434,654156614.8296299
346,0.2,11104012,18801,0.6,1,90.0,1.0,596d8118-def5-4fc5-9c03-33e1a721df3f,1854216.0,46525.0,22.0,167217.2188791951,46386089983.0,22208.21517293065,39031.38038326585,2713843.453043072,654345451.6422592
347,0.2,11108268,18801,0.2,1,90.0,1.0,dac9882a-ec0a-4445-bcf4-26181dff77fb,1854216.0,34404.0,57.0,60896.92932669168,23241265151.0,70623.6794068621,231126.59469563424,285687694.52845263,1316991432.2794676
348,0.2,11109732,18801,0.2,1,90.0,8.0,e81c28e6-ffa2-47d6-a840-e9875db817c6,1854216.0,26544.0,55.0,52914.134496208506,23240929279.0,63158.18162959609,221761.29066485463,5761297.372877992,1315684872.517044
349,0.4,11052264,18801,0.6,1,90.0,1.0,0c4639ee-f062-45db-b54b-234f0ffd4cab,1854216.0,33507.0,29.0,91458.62874791754,34645729279.0,100852.79787406664,350107.64725807967,195859561.89318708,2288977914.154784
350,0.4,11052036,18801,0.6,1,90.0,8.0,6c803602-fa88-48ee-9c25-8378bc2ec1ad,1854216.0,24474.0,26.0,73322.14380216437,34643480575.0,94085.12387578817,341985.3399603468,8046801.759747903,2287280003.3237805
351,0.2,11091124,18801,0.2,1,90.0,8.0,283e0245-9f78-4852-a1b9-b0628cf34cc3,1854216.0,26184.0,40.0,78400.93102467501,34758336511.0,114496.20315009568,326890.9628159204,9384860.445863146,2251139560.7981496
352,0.2,11089256,18801,0.2,1,90.0,1.0,c5d34bf0-313a-40a8-979b-75b6ec09d63c,1854216.0,54074.0,39.0,134291.78206284106,34764693503.0,126834.37458576004,342473.4424355758,420149686.3372475,2254327041.031967
353,0.2,11118832,18801,0.6,1,90.0,1.0,2340dc64-aa9c-44a3-82d8-53d121a10f85,1854216.0,44101.0,35.0,118329.968669698,34839064575.0,47043.96176540267,114202.58512537884,255396567.55073676,1309136071.354314
354,0.2,11118984,18801,0.6,1,90.0,8.0,47d03d2f-b292-4e6b-956e-0337f669988d,1854216.0,30159.0,54.0,90344.4292787213,34837458943.0,36949.04411685998,100948.95948786542,3791599.2715592505,1307685473.736987
355,0.4,11136904,18801,0.2,1,90.0,1.0,afa21de3-aeb2-4219-a0e3-e063b2193830,1854216.0,41321.0,51.0,82543.79522345962,23334801407.0,40609.265317761805,95838.3080428768,3825739.649231036,1123042064.164382
356,0.4,11138688,18801,0.2,1,90.0,8.0,46e0040f-83bf-4f5c-a462-11bda6ca3bda,1854216.0,42473.0,48.0,83785.17631689055,23335030783.0,48802.27286628751,106890.3384214841,258914647.06187147,1124239257.5871265
357,0.2,11082244,18801,0.6,1,90.0,8.0,aeb88c70-e11b-4ced-849a-938a99e3b939,1854216.0,29015.0,45.0,115867.54048733572,46469808127.0,56145.7501512608,163803.20888469776,5430218.1994657,1310688486.5157666
358,0.2,11082368,18801,0.6,1,90.0,1.0,0611b907-d0f1-4e3f-a7d7-8fbb42e79a23,1854216.0,33641.0,44.0,125301.94892003675,46470238207.0,62496.33400337496,169393.16154501482,205910857.22334504,1311882989.6275153
359,0.2,11107452,18801,0.2,1,90.0,8.0,d6477844-78c3-4cd1-af81-6547acce10bb,1854216.0,43024.0,56.0,85946.43965198271,23234002943.0,67359.67821885474,242641.34301815645,5898293.8920562845,1317666739.428577
360,0.2,11106768,18801,0.2,1,90.0,1.0,e204da56-965f-4025-963e-0bc0439de5ed,1854216.0,49097.0,31.0,92105.4710086088,23236321279.0,77856.36372565995,255076.53767155283,417268343.823978,1319366265.3526924
361,0.2,11095568,18801,0.6,1,90.0,8.0,e9734785-d08a-4be6-bdd4-ae491faddb17,1854216.0,40345.0,46.0,80554.25255018784,23181205503.0,48620.248913378,231180.36927406304,4640052.782398437,1314371568.5024877
362,0.2,11095240,18801,0.6,1,90.0,1.0,3b4f363b-7818-47e4-9d0d-542001a66317,1854216.0,46206.0,47.0,86494.54857099484,23181725695.0,54880.01322944953,238230.66196269295,199024991.96051857,1315911326.03462
363,0.4,11131220,18801,0.2,1,90.0,8.0,bdb5077b-b845-42da-b9cf-ecebb92f1280,1854216.0,27333.0,57.0,54630.365230545896,23280173055.0,80381.96670186812,222570.18894505492,6559289.594054835,1314381623.8324256
364,0.4,11129520,18801,0.2,1,90.0,1.0,5885a19d-a62b-440d-a52b-4ee274cb92b1,1854216.0,45769.0,75.0,73118.26812374023,23282606079.0,90997.6490892174,235550.24579378412,365826949.8791657,1316086343.6664028
365,0.4,11135652,18801,0.6,1,90.0,8.0,a032539b-a577-41cf-9ea2-54176c7f2afc,1854216.0,42686.0,23.0,128007.3562602521,34893996031.0,42863.34020309424,158507.43509587436,4368569.74757766,1312952669.829327
366,0.4,11136164,18801,0.6,1,90.0,1.0,4d7f778f-84ca-42ee-a479-2cd86d151c72,1854216.0,47357.0,13.0,137422.9798797165,34894495743.0,48209.32890975695,165268.18940949498,192905293.64766032,1314567711.4793868
367,0.2,11143636,18801,0.2,1,90.0,1.0,222203f4-4170-4aa0-8492-f97d83249992,1854216.0,34513.0,27.0,68942.73387755218,23307263999.0,85460.33021843787,390545.8606544135,7675658.482434001,2307102759.2796445
368,0.2,11145352,18801,0.2,1,90.0,8.0,5d794667-80c4-4ace-a0f0-911f539b8011,1854216.0,35401.0,50.0,69916.77107776681,23307993087.0,94338.35500898538,402977.5971543508,406642074.6547536,2308079962.0287137
369,0.2,11091496,18801,0.6,1,90.0,8.0,680f3d11-89f7-4bf9-a2c8-ff9d26681a2c,1854216.0,33595.0,40.0,67100.65797891683,23187640319.0,49383.94374949313,177704.05909183066,4758365.357242308,1311008602.849092
370,0.2,11091372,18801,0.6,1,90.0,1.0,4d6ba86e-85f7-43f3-8d55-387672b49366,1854216.0,34334.0,41.0,67906.60757496214,23187775487.0,51261.74732283464,179295.6346491428,70922141.29532309,1311404383.8202434
371,0.4,11164844,18801,0.2,1,90.0,1.0,2c2346e9-69b5-440f-a4ca-2e9df42c8120,1854216.0,44246.0,81.0,132668.1508198897,34983444479.0,48733.77976319108,114687.26209407506,5102216.945092719,1674588786.8316092
372,0.4,11166556,18801,0.2,1,90.0,8.0,889a3203-4742-44b8-bb55-8080d68fa012,1854216.0,46094.0,72.0,136455.3090614201,34984218623.0,59724.16819932413,129161.1374498003,351739378.9778576,1675952150.4673302
373,0.4,11100360,18801,0.6,1,90.0,1.0,80b395fa-2f3a-4136-b094-55f8e5e1fe76,1854216.0,36752.0,53.0,110104.64065023314,34783297536.0,66173.1143089329,167254.49156308983,6260371.525602897,2280373833.7835813
374,0.4,11100688,18801,0.6,1,90.0,8.0,750d30ee-4124-4bc0-bfcc-a62be1777756,1854216.0,42120.0,50.0,120922.31054057446,34783801344.0,75285.29805144899,179441.76657217555,269117371.28125185,2281694713.838592
375,0.3,9265048,23361,0.1,1,90.0,3.0,0ac13a8d-7b96-4260-9e12-fa9fe6f35853,2543220.0,43841.0,2616.0,131219.36531695147,29102538751.0,44878.417610952514,167637.2560577705,4333209.026532129,1205581377.447091
376,0.3,9266880,23361,0.1,1,90.0,5.0,cbaaba4b-619a-4f96-b2e3-87ea8f52dc07,2543220.0,46936.0,2619.0,137506.1470544123,29103362047.0,57488.69504173188,185599.59781473855,353234895.4913879,1206989901.809414
377,0.3,9259808,23361,0.3,1,90.0,5.0,b431db9f-6d63-4792-bace-bd36e488ae55,2543220.0,29659.0,27.0,88849.4144695636,29090086911.0,70229.74761918595,395948.3638173704,6111997.27042098,2114123113.4173312
378,0.5,9258036,23361,0.3,1,90.0,3.0,de623d57-2ab2-43f5-af3f-5af3b37d32ba,2543220.0,27281.0,1078.0,81436.36827245001,29065596927.0,40218.84800567303,82670.23934303566,3835804.2839897466,1200166040.7496624
379,0.5,9257964,23361,0.3,1,90.0,5.0,66953a46-9011-49d2-9ae9-de31c3665a18,2543220.0,35066.0,1068.0,89387.67203647854,29067083775.0,41892.11527345037,84023.15288447835,4046970.086890569,1200400060.5988278
380,0.3,529524,4285,0.3,1,90.0,3.0,99330fca-860a-463c-8869-7cd54549858a,359488.0,692.0,52.0,1278.667806113465,1332641792.0,4738.93570952381,8015.243310793652,676189.7617090477,60136709.8000504
381,0.3,529520,4285,0.3,1,90.0,5.0,23d82a70-9959-4d0b-9db8-2f3913d67843,359488.0,719.0,49.0,1336.3406556840048,1332760576.0,4833.311291125542,8059.277776479076,687405.0905572871,59878659.24452257
382,0.5,537076,4285,0.1,1,90.0,5.0,33e49399-4b14-422d-a6ec-f15db2a06008,359488.0,594.0,76.0,1167.436317414176,1347207167.0,6559.966715789473,14555.062296491227,846122.9079473685,97097306.52312106
383,0.5,537004,4285,0.3,1,90.0,5.0,a3a72359-7e0a-4022-a43c-f0e87af425b0,359488.0,742.0,62.0,1452.0607446776194,1347555327.0,3362.733333333333,3619.744927536232,438037.0869565217,6797569.611594202
384,0.5,536988,4285,0.3,1,90.0,3.0,57673966-1541-4941-a051-410409a95dcd,359488.0,749.0,61.0,1466.6263940088645,1347555327.0,3394.4666666666667,3653.902898550725,442169.5217391304,6861697.636231884
385,0.3,9266344,23361,0.1,1,90.0,5.0,43260952-cb72-4175-a3d5-700acf4f549c,2543220.0,60573.0,51.0,121028.23737315512,19390918655.0,121340.8255986118,486703.383548273,9814584.548306065,2614790644.855872
386,0.3,9257448,23361,0.1,1,90.0,3.0,6271bd3e-9e50-4a3c-82c4-3ff6b179d967,2543220.0,62202.0,49.0,122742.23662758604,19391025151.0,127999.41128145553,497429.4600980369,335824185.9475892,2615916721.2796435
387,0.3,9244296,23361,0.3,1,90.0,3.0,c1e24ccd-d2b6-42c8-bb40-5c499e755261,2543220.0,54314.0,63.0,99798.4596835452,19381420032.0,43639.9357323492,211254.64817009936,125895514.55055812,1065874586.7281415
388,0.3,9244576,23361,0.3,1,90.0,5.0,419e1067-9a66-4d04-ace5-d8265825c8f3,2543220.0,45464.0,60.0,90897.54945913034,19380854784.0,38807.58491637875,207343.1940859916,3818576.265594488,1064994524.2336771
389,0.5,9271896,23361,0.1,1,90.0,3.0,ce96f7f4-b054-4e77-b1de-961c8789a263,2543220.0,54566.0,371.0,97452.5844172922,19440263168.0,58876.529620871705,194686.0810234834,264175099.2860101,1209385946.6666255
390,0.5,9273536,23361,0.1,1,90.0,5.0,c0acf7fb-24e8-48fe-95a2-8b9fbfa0446b,2543220.0,42863.0,375.0,85690.88198290454,19436011520.0,48287.8547452381,180698.47566176468,4552781.26879358,1207786700.8193135
391,0.5,9263372,23361,0.3,1,90.0,3.0,aea00cae-cf35-40cd-9bb4-162a5d1dda45,2543220.0,39788.0,59.0,107946.39312627184,29099790336.0,109146.78389138464,154962.87834521316,264628494.9286189,1205942460.3940797
392,0.5,9263596,23361,0.3,1,90.0,5.0,2b3732ca-6e66-470f-bf46-a76027e7ff84,2543220.0,28332.0,62.0,84975.195237277,29093326848.0,101782.76662431954,144553.62732704135,7945510.064087028,1204867158.1970918
393,0.3,538372,4285,0.1,1,90.0,5.0,b1091bdf-2aac-4d4e-9e4d-f87e1a5bf36e,359488.0,633.0,25.0,1810.8925823753616,2019655680.0,3279.7443719298244,4388.873649122807,452202.5401368422,23703535.83703508
394,0.3,538272,4285,0.1,1,90.0,3.0,29a7837a-ec55-4c70-bbeb-889892aadee8,359488.0,633.0,22.0,1811.254519810216,2019655680.0,3281.0874456140355,4390.193996491228,452380.04236140347,23712293.144842107
395,0.3,9270100,23361,0.3,1,90.0,3.0,4a8602f4-8c60-4a7c-8586-6999881d4dde,2543220.0,37616.0,848.0,150417.45427096845,38867533823.0,43183.35331423251,86385.78002460761,215579687.95089585,1201826004.7009363
396,0.3,9270432,23361,0.3,1,90.0,5.0,62adfd9b-180d-4089-b39e-35f0af32078d,2543220.0,37564.0,848.0,150231.1442849132,38867533823.0,36536.05391654676,80779.67619291233,3929043.290298321,1201558413.6900074
397,0.5,9271856,23361,0.1,1,90.0,3.0,d53176a8-88de-43d8-acaa-720c51df15c3,2543220.0,36890.0,35.0,72628.44931971544,19442581503.0,96368.20627868603,289868.46840256656,352420177.28548896,1477107275.6554697
398,0.5,9273476,23361,0.1,1,90.0,5.0,1968e100-78ac-49fb-b76c-b339871ecee3,2543220.0,35770.0,35.0,71439.25091174149,19442462719.0,79840.8841350126,280337.9627609292,6962134.363371005,1475942818.981593
399,0.5,9260404,23361,0.3,1,90.0,3.0,8b30da24-1b84-4dbb-94e6-04ed0ee3f53e,2543220.0,36969.0,786.0,102606.69294097558,29096820735.0,41128.65411062112,153185.4004055806,440980918.6947564,1205034147.3153255
400,0.5,9260508,23361,0.3,1,90.0,5.0,a9b5ac6c-6d04-422e-9bc9-25aba32d2c50,2543220.0,28645.0,787.0,85892.40386909022,29093416959.0,31001.202325122293,138108.53896044724,3383618.0447553457,1203375915.6074345
401,0.3,530436,4285,0.1,1,90.0,3.0,55e510d6-a291-4bba-8eb7-61ecd05892e8,359488.0,737.0,12.0,1451.4814836365106,1341583359.0,5097.006404589372,11977.847111111112,691897.556942029,59908800.0533936
402,0.3,530324,4285,0.1,1,90.0,5.0,3867caaa-10d6-4f6e-9a8d-e3585b959f23,359488.0,898.0,10.0,1609.841748360839,1342042111.0,5425.608233333333,12362.08358095238,734906.6059857144,60829228.34728333
403,0.3,9253264,23361,0.1,1,90.0,5.0,0b476ce5-d3bb-467b-98a0-de50dfc32bb2,2543220.0,35024.0,51.0,69904.62196736273,19394772992.0,37422.02317968526,205605.90414660945,3716305.359316538,1207366826.1276546
404,0.3,9244300,23361,0.1,1,90.0,3.0,91cb9294-cfc9-4727-a8d7-539af5bba291,2543220.0,38208.0,50.0,73183.55845780035,19395371008.0,44966.036153836016,217188.38461637008,354505258.73912823,1208750388.1202254
