,runtime,sim_time,surface_moisture,timestep,wind_direction,wind_speed,canopy_moisture,run_max_mem_rss_bytes,area,steps_fire
957,16181,6640,0.15,600,60.0,4.47,1.2,4229360,648024.0,600
958,8972,11359,0.07,600,180.0,2.235,0.8,2468688,1981888.0,600
959,12102,11359,0.1,600,180.0,4.023,0.8,2468556,1981888.0,600
960,16527,6910,0.1,600,150.0,2.235,0.9,4672876,908352.0,600
961,8853,11382,0.12,600,60.0,2.682,0.9,2470076,1981888.0,600
962,6359,11382,0.12,600,120.0,4.47,1.0,2469948,1981888.0,600
963,2411,5918,0.25,600,120.0,4.47,1.0,2462024,646416.0,600
964,2779,5460,0.15,600,90.0,4.47,0.9,1337236,646416.0,600
965,16016,6906,0.2,600,240.0,2.235,0.9,2565420,820080.0,600
966,28184,8543,0.07,600,195.0,3.129,0.9,4231344,648024.0,600
967,2220,19838,0.15,600,120.0,2.235,1.0,452108,294840.0,600
968,1329,11719,0.15,600,90.0,4.47,0.9,451716,294840.0,600
969,13412,11382,0.05,600,90.0,1.788,1.0,2470308,1981888.0,600
970,11824,27251,0.25,600,120.0,2.235,0.9,3917400,648024.0,600
971,141,209,0.12,30,180.0,2.235136343316942,1.0,1349796,404480.0,30
972,1115,4345,0.1,600,90.0,2.235,0.9,516112,359488.0,600
973,12477,10603,0.07,600,180.0,1.788,0.9,2470000,1981888.0,600
974,2836,5918,0.2,600,60.0,6.705,0.9,2461972,646416.0,600
975,8248,13800,0.12,120,220.0,5.0,1.0,3527648,795096.0,120
976,586,4005,0.07,600,120.0,6.705,0.0,451980,294840.0,600
977,2373,4613,0.1,600,270.0,3.0,0.9,1651212,640000.0,600
978,10769,14997,0.1,600,330.0,4.47,1.1,3919892,648024.0,600
979,18460,27251,0.25,600,90.0,4.47,0.9,3918872,648024.0,600
980,900,4228,0.09,600,240.0,4.47,1.1,516664,359488.0,600
981,2885,4225,0.1,600,60.0,5.0,0.3,2659712,820864.0,600
982,1567,4225,0.3,600,90.0,15.0,0.5,2658908,820864.0,600
983,1829,4682,0.05,600,270.0,3.0,0.9,2261544,648024.0,600
984,605,4005,0.1,600,120.0,2.235,0.9,403604,294840.0,600
985,11354,10603,0.12,600,150.0,4.47,0.9,2469712,1981888.0,600
986,680,4228,0.09,600,270.0,4.47,1.0,516804,359488.0,600
987,3676,5918,0.25,600,60.0,2.235,0.9,2461928,646416.0,600
988,2820,4225,0.2,600,60.0,20.0,0.3,2659540,820864.0,600
989,3059,4225,0.3,600,180.0,10.0,0.3,2659160,820864.0,600
991,2505,9396,0.2,600,60.0,2.235,1.0,2456660,646416.0,600
992,26938,28334,0.1,600,60.0,2.235,0.9,2467124,1981888.0,600
993,17568,16374,0.07,600,270.0,2.235,0.9,2427452,1981888.0,600
994,657,800,0.12,20,0.0,5.0,1.0,3500360,795096.0,20
995,627,4228,0.09,600,240.0,6.705,1.1,516620,359488.0,600
996,11114,16374,0.09,600,240.0,6.705,0.9,2427376,1981888.0,600
997,1373,11719,0.15,600,90.0,4.47,1.0,451692,294840.0,600
998,1944,6748,0.05,600,60.0,1.341,0.9,1338952,646416.0,600
999,529,3952,0.07,600,270.0,4.0,1.0,502620,359488.0,600
1000,474,4228,0.07,600,270.0,2.235,1.0,516648,359488.0,600
1001,882,5983,0.15,600,180.0,2.235,1.0,2274520,648024.0,600
1002,2495,4225,0.3,600,90.0,5.0,0.4,2658692,820864.0,600
1003,1955,19838,0.25,600,120.0,4.47,0.9,452268,294840.0,600
1004,7432,4503,0.05,600,5.0,8.941,1.0,1935852,560976.0,600
1005,2596,5945,0.1,600,90.0,4.47,0.9,1336604,646416.0,600
1006,3337,9463,0.1,600,60.0,2.235,0.9,1337388,646416.0,600
1007,2067,4225,0.1,600,180.0,10.0,0.4,2660224,820864.0,600
1008,3591,5918,0.15,600,90.0,2.235,1.0,2461896,646416.0,600
1009,539,4228,0.05,600,240.0,6.705,1.1,516612,359488.0,600
1010,24479,6705,0.1,600,120.0,1.341,0.9,4247428,648024.0,600
1011,2682,19838,0.1,600,90.0,4.47,1.0,452276,294840.0,600
1012,12035,7313,0.1,600,240.0,6.705,0.9,2552028,820080.0,600
1013,2759,4225,0.2,600,90.0,15.0,0.3,2659044,820864.0,600
1014,8712,11359,0.05,600,150.0,4.023,0.8,2468704,1981888.0,600
1015,1739,4225,0.1,600,180.0,15.0,0.4,2660292,820864.0,600
1016,6170,14997,0.15,600,360.0,4.47,1.1,3919304,648024.0,600
1017,6130,7313,0.1,600,270.0,6.705,1.1,2551780,820080.0,600
1018,4204,4677,0.05,600,270.0,3.0,0.9,2268384,648024.0,600
1019,19156,16374,0.09,600,270.0,2.235,1.0,2425512,1981888.0,600
1020,2213,4225,0.3,600,180.0,5.0,0.5,2659232,820864.0,600
1021,14405,11359,0.05,600,210.0,2.235,0.8,2468676,1981888.0,600
1022,1932,19838,0.15,600,60.0,2.235,1.0,452208,294840.0,600
1023,537,4235,0.09,600,240.0,4.47,1.0,517084,359488.0,600
1024,16019,6906,0.2,600,240.0,2.235,1.1,2565364,820080.0,600
1025,5923,4225,0.2,600,60.0,5.0,0.4,2659624,820864.0,600
1026,16164,6906,0.15,600,270.0,4.47,0.9,2565348,820080.0,600
1027,3403,5983,0.15,600,150.0,6.705,0.9,2275868,648024.0,600
1028,14220,16374,0.07,600,240.0,4.47,1.0,2427272,1981888.0,600
1029,2129,19838,0.15,600,120.0,6.705,1.0,452120,294840.0,600
1030,2721,4225,0.3,600,180.0,5.0,0.4,2659292,820864.0,600
1031,799,4228,0.09,600,270.0,4.47,1.1,516684,359488.0,600
1032,815,405,0.12,30,194.0,2.235136343316942,1.0,2656500,820864.0,30
1033,1077,6312,0.08,600,0.0,2.0,1.0,564040,405444.0,600
1034,8468,6906,0.2,600,270.0,6.705,0.9,2565240,820080.0,600
1035,1628,4005,0.07,600,120.0,4.47,0.0,455744,294840.0,600
1036,2309,6748,0.03,600,60.0,2.235,0.9,1338748,646416.0,600
1037,9231,11382,0.12,600,120.0,1.788,1.0,2470000,1981888.0,600
1038,751,4228,0.09,600,300.0,6.705,1.1,516536,359488.0,600
1039,2528,5945,0.1,600,120.0,6.705,0.9,1337528,646416.0,600
1040,7072,10666,0.2,600,90.0,6.705,0.9,2467436,1981888.0,600
1041,2330,6748,0.03,600,60.0,3.576,0.9,1339140,646416.0,600
1042,14283,13493,0.2,600,120.0,4.47,0.9,2425988,1981888.0,600
1043,10622,7313,0.1,600,240.0,4.47,1.1,2551900,820080.0,600
1044,10226,10951,0.06,600,85.0,6.705,1.0,3897108,962800.0,600
1045,18016,16374,0.09,600,270.0,4.47,0.9,2427452,1981888.0,600
1046,12114,27251,0.1,600,120.0,2.235,0.9,3916492,648024.0,600
1047,13178,11382,0.07,600,90.0,4.47,0.9,2469972,1981888.0,600
1048,11643,6910,0.15,600,210.0,6.705,0.9,4674120,908352.0,600
1049,150,349,0.12,30,0.0,2.235136343316942,1.0,1350844,404480.0,30
1050,1261,5945,0.2,600,90.0,6.705,1.0,1336972,646416.0,600
1051,1536,19838,0.2,600,60.0,6.705,1.0,452264,294840.0,600
1052,1142,5295,0.07,600,200.0,5.364,1.2,646704,538244.0,600
1053,475,4005,0.07,600,60.0,4.47,0.0,451992,294840.0,600
1054,2245,19838,0.25,600,90.0,2.235,1.0,452012,294840.0,600
1055,8828,14997,0.15,600,330.0,5.364,1.0,3919340,648024.0,600
1056,2347,1741,0.1,60,270.0,4.470272686633884,1.0,1594012,1045000.0,60
1057,1943,4225,0.3,600,180.0,10.0,0.4,2658908,820864.0,600
1058,13191,10951,0.06,600,145.0,6.705,1.0,3897520,962800.0,600
1059,13313,13493,0.15,600,90.0,2.235,0.9,2428300,1981888.0,600
1060,20762,8543,0.11,600,195.0,3.129,0.9,4232732,648024.0,600
1061,2015,5918,0.15,600,90.0,4.47,1.0,2461928,646416.0,600
1062,489,3937,0.12,600,240.0,6.705,0.95,517528,359488.0,600
1063,12166,11359,0.05,600,150.0,3.129,0.8,2468824,1981888.0,600
1064,9220,14997,0.1,600,30.0,5.364,1.1,3919724,648024.0,600
1065,4186,4225,0.2,600,120.0,15.0,0.3,2659132,820864.0,600
1066,429,3870,0.1,600,60.0,2.235,0.9,401364,294840.0,600
1067,733,4235,0.12,600,270.0,6.705,1.0,516916,359488.0,600
1068,12372,6705,0.1,600,60.0,2.682,0.9,4245684,648024.0,600
1069,2898,5336,0.2,600,88.0,2.0,1.0,2450928,1053216.0,600
1070,3320,9463,0.1,600,90.0,2.235,0.9,1337392,646416.0,600
1071,1294,5295,0.03,600,170.0,2.682,1.2,647028,538244.0,600
1072,2174,5945,0.15,600,120.0,6.705,0.9,1337348,646416.0,600
1073,1973,5918,0.25,600,60.0,6.705,1.0,2449276,646416.0,600
1074,8039,6906,0.2,600,300.0,4.47,0.9,2565048,820080.0,600
1075,7787,4225,0.3,600,90.0,10.0,0.3,2658444,820864.0,600
1076,14108,27251,0.1,600,90.0,4.47,0.9,3919496,648024.0,600
1077,7468,15425,0.1,600,60.0,2.235,0.9,3900548,648024.0,600
1078,1992,5945,0.15,600,90.0,6.705,1.0,1337108,646416.0,600
1079,6573,6906,0.15,600,300.0,4.47,1.1,2565288,820080.0,600
1080,18869,11382,0.05,600,210.0,1.788,0.9,2470996,1981888.0,600
1081,686,4005,0.1,600,90.0,2.235,0.9,452480,294840.0,600
1082,9927,11359,0.07,600,210.0,3.129,1.0,2468584,1981888.0,600
1083,1944,19838,0.2,600,120.0,6.705,0.9,452204,294840.0,600
1084,14805,6910,0.2,600,150.0,2.235,0.9,4672808,908352.0,600
1085,677,5983,0.25,600,180.0,6.705,0.9,2275620,648024.0,600
1086,12380,11359,0.1,600,180.0,4.023,1.0,2468784,1981888.0,600
1087,16060,27251,0.2,600,60.0,6.705,0.9,3920832,648024.0,600
1088,12658,27251,0.1,600,60.0,4.47,1.0,3920448,648024.0,600
1089,8338,14997,0.1,600,30.0,6.705,1.0,3919544,648024.0,600
1090,723,800,0.12,20,0.0,5.0,1.0,3507620,795096.0,20
1091,3408,5918,0.1,600,120.0,4.47,0.9,2462452,646416.0,600
1092,10028,4225,0.3,600,180.0,5.0,0.4,2659256,820864.0,600
1093,3412,5918,0.1,600,90.0,4.47,0.9,2462096,646416.0,600
1094,5880,4225,0.1,600,120.0,20.0,0.4,2659544,820864.0,600
1095,11239,11359,0.05,600,150.0,2.235,1.0,2470432,1981888.0,600
1096,1737,4225,0.1,600,60.0,15.0,0.4,2659732,820864.0,600
1098,2468,19838,0.2,600,120.0,2.235,1.0,452164,294840.0,600
1099,15618,11359,0.1,600,210.0,2.235,0.8,2470696,1981888.0,600
1100,13360,11382,0.05,600,90.0,4.47,1.0,2470276,1981888.0,600
1101,2160,4225,0.3,600,120.0,15.0,0.3,2658772,820864.0,600
1102,5645,10953,0.06,600,115.0,4.0,1.0,3507216,962800.0,600
1103,5954,6906,0.2,600,300.0,6.705,1.1,2565412,820080.0,600
1104,520,4005,0.1,600,90.0,2.235,0.0,452060,294840.0,600
1105,13906,16374,0.07,600,240.0,4.47,0.9,2427544,1981888.0,600
1106,10308,10666,0.15,600,120.0,6.705,0.9,2469556,1981888.0,600
1107,1872,19838,0.1,600,120.0,2.235,1.0,452096,294840.0,600
1108,2556,5918,0.15,600,60.0,4.47,0.9,2462056,646416.0,600
1109,2180,19838,0.2,600,60.0,2.235,0.9,452060,294840.0,600
1110,9539,11382,0.12,600,60.0,1.788,0.9,2470160,1981888.0,600
1111,13533,27251,0.2,600,90.0,6.705,0.9,3919464,648024.0,600
1112,11644,11382,0.05,600,90.0,1.788,0.9,2470308,1981888.0,600
1113,645,4669,0.07,600,90.0,3.0,1.0,501060,359488.0,600
1114,11929,11382,0.07,600,90.0,1.788,0.9,2468848,1981888.0,600
1115,12951,11359,0.05,600,210.0,4.023,0.8,2468668,1981888.0,600
1116,4246,4225,0.3,600,60.0,5.0,0.3,2659156,820864.0,600
1117,728,3937,0.12,600,300.0,6.705,0.95,517520,359488.0,600
1118,14675,11382,0.07,600,120.0,4.47,1.0,2470272,1981888.0,600
1119,13442,11382,0.07,600,180.0,2.682,0.9,2469252,1981888.0,600
1120,2632,6748,0.03,600,120.0,2.235,0.9,1339052,646416.0,600
1121,2484,6748,0.03,600,120.0,3.576,0.9,1339692,646416.0,600
1122,550,4005,0.09,600,60.0,2.235,0.0,452020,294840.0,600
1123,2808,4225,0.2,600,60.0,15.0,0.4,2659560,820864.0,600
1124,11315,11382,0.07,600,150.0,1.788,0.9,2471364,1981888.0,600
1125,1865,4225,0.1,600,120.0,15.0,0.3,2659440,820864.0,600
1126,1583,11719,0.15,600,120.0,4.47,1.0,451752,294840.0,600
1127,13937,6910,0.2,600,210.0,2.235,0.9,4672928,908352.0,600
1128,2133,4225,0.3,600,180.0,20.0,0.3,2659120,820864.0,600
1129,615,4005,0.1,600,60.0,2.235,0.9,452012,294840.0,600
1130,985,4307,0.1,600,14.0,2.235,0.9,1727312,560976.0,600
1131,15003,11359,0.05,600,210.0,4.023,1.0,2468696,1981888.0,600
1132,1404,5295,0.07,600,230.0,1.341,1.2,646996,538244.0,600
1133,993,5651,0.1,600,60.0,2.235,0.9,1749368,560976.0,600
1134,1648,5295,0.03,600,230.0,1.341,1.2,647012,538244.0,600
1135,21180,8543,0.11,600,255.0,4.917,0.9,4232220,648024.0,600
1136,9154,16374,0.07,600,300.0,6.705,0.9,2427344,1981888.0,600
1137,2662,4225,0.3,600,180.0,10.0,0.5,2658836,820864.0,600
1138,2288,6748,0.15,600,120.0,2.235,0.9,1336388,646416.0,600
1139,13120,13493,0.1,600,90.0,2.235,0.9,2428212,1981888.0,600
1140,1540,5295,0.07,600,200.0,2.682,1.2,646992,538244.0,600
1141,3478,5945,0.2,600,60.0,4.47,0.9,1336836,646416.0,600
1142,12711,11382,0.05,600,210.0,2.682,0.9,2471408,1981888.0,600
1143,1615,4225,0.3,600,60.0,10.0,0.3,2659356,820864.0,600
1144,19278,8543,0.09,600,225.0,6.705,0.9,4233484,648024.0,600
1145,1979,4225,0.1,600,90.0,20.0,0.3,2659288,820864.0,600
1146,570,5983,0.15,600,180.0,6.705,0.9,2275584,648024.0,600
1147,7058,11382,0.12,600,90.0,1.788,0.9,2470036,1981888.0,600
1148,9973,14997,0.1,600,360.0,5.364,1.0,3919184,648024.0,600
1149,12960,4225,0.1,600,180.0,15.0,0.4,2662624,820864.0,600
1150,824,9396,0.2,600,90.0,4.47,1.0,2456684,646416.0,600
1151,2745,4225,0.1,600,90.0,10.0,0.5,2659484,820864.0,600
1152,797,4005,0.1,600,90.0,2.235,0.9,451600,294840.0,600
1153,2529,4225,0.3,600,90.0,15.0,0.5,2658864,820864.0,600
1154,488,5223,0.2,600,60.0,2.235,0.9,452200,294840.0,600
1155,2532,4225,0.2,600,120.0,5.0,0.5,2659116,820864.0,600
1156,17687,16374,0.05,600,270.0,4.47,0.9,2427352,1981888.0,600
1157,648,4228,0.09,600,300.0,2.235,1.0,516572,359488.0,600
1158,10917,6910,0.1,600,210.0,4.47,0.9,4672688,908352.0,600
1159,507,3937,0.07,600,300.0,6.705,0.95,517548,359488.0,600
1160,3970,4225,0.1,600,90.0,15.0,0.3,2659376,820864.0,600
1161,10626,6910,0.1,600,180.0,4.47,0.9,4673596,908352.0,600
1162,18153,10666,0.1,600,120.0,2.235,0.9,2467576,1981888.0,600
1163,8487,14997,0.08,600,30.0,4.47,1.0,3919728,648024.0,600
1164,1644,4225,0.3,600,60.0,10.0,0.3,2659320,820864.0,600
1165,929,4665,0.09,600,220.0,4.0,1.0,1338092,417648.0,600
1166,789,5295,0.07,600,170.0,5.364,1.2,646896,538244.0,600
1167,17411,16374,0.09,600,270.0,2.235,0.9,2427524,1981888.0,600
1168,9873,11359,0.07,600,180.0,3.129,0.8,2468684,1981888.0,600
1169,1649,5945,0.25,600,90.0,6.705,0.9,1336740,646416.0,600
1170,5600,3824,0.05,600,45.0,4.47,1.0,1939248,560976.0,600
1171,2865,5945,0.25,600,60.0,6.705,1.0,1336732,646416.0,600
1172,11632,16374,0.05,600,240.0,4.47,0.9,2427764,1981888.0,600
1173,473,4005,0.09,600,60.0,4.47,0.0,452008,294840.0,600
1174,463,4228,0.09,600,300.0,2.235,1.1,516808,359488.0,600
1175,7608,6906,0.1,600,300.0,2.235,0.9,2565220,820080.0,600
1176,1951,19838,0.2,600,120.0,4.47,1.0,452192,294840.0,600
1177,1513,4225,0.2,600,90.0,20.0,0.4,2659144,820864.0,600
1178,12621,27251,0.15,600,120.0,2.235,1.0,3916520,648024.0,600
1179,4177,4225,0.3,600,60.0,20.0,0.4,2659460,820864.0,600
1180,2807,4667,0.05,600,270.0,3.0,0.9,1871596,646416.0,600
1181,12894,6906,0.1,600,270.0,4.47,1.1,2565276,820080.0,600
1182,9937,11382,0.05,600,120.0,2.682,1.0,2470144,1981888.0,600
1183,17170,16374,0.07,600,300.0,2.235,0.9,2427568,1981888.0,600
1184,15230,13493,0.15,600,120.0,4.47,0.9,2426072,1981888.0,600
1185,2929,6748,0.1,600,120.0,1.341,0.9,1338792,646416.0,600
1186,3838,6748,0.1,600,60.0,2.235,0.9,1336324,646416.0,600
1187,14449,11382,0.05,600,210.0,4.47,0.9,2469272,1981888.0,600
1188,1554,4225,0.2,600,90.0,15.0,0.5,2658928,820864.0,600
1189,12316,10951,0.06,600,115.0,6.705,1.0,3897248,962800.0,600
1190,8484,6906,0.15,600,300.0,4.47,0.9,2565356,820080.0,600
1191,1648,5295,0.03,600,170.0,5.364,1.2,646796,538244.0,600
1192,2394,5223,0.2,600,120.0,2.235,0.9,455752,294840.0,600
1193,760,4235,0.07,600,300.0,6.705,1.0,516948,359488.0,600
1194,2676,6748,0.1,600,90.0,2.235,0.9,1336308,646416.0,600
1195,2255,4225,0.1,600,90.0,5.0,0.4,2659848,820864.0,600
1196,4198,5945,0.1,600,120.0,2.235,1.0,1336824,646416.0,600
1197,541,4005,0.09,600,120.0,4.47,0.0,452008,294840.0,600
1198,1549,19838,0.25,600,60.0,6.705,1.0,451984,294840.0,600
1199,16130,27251,0.15,600,90.0,2.235,1.0,3916860,648024.0,600
1200,3072,4503,0.1,600,35.0,4.47,1.0,1934792,560976.0,600
1201,12628,7313,0.2,600,300.0,4.47,0.9,2551760,820080.0,600
1202,11240,16374,0.09,600,300.0,6.705,0.9,2427480,1981888.0,600
1203,15214,6661,0.12,600,180.0,2.0,1.0,9373688,2374164.0,600
1204,9426,4225,0.2,600,180.0,15.0,0.4,2658908,820864.0,600
1205,1203,5843,0.15,600,270.0,4.0,1.0,1258240,382536.0,600
1206,2855,4671,0.1,600,270.0,3.0,0.9,1335588,646416.0,600
1207,511,3937,0.05,600,300.0,2.235,0.95,517508,359488.0,600
1208,11450,11382,0.05,600,90.0,2.682,0.9,2470244,1981888.0,600
1209,461,5983,0.2,600,180.0,2.235,0.9,2274360,648024.0,600
1210,480,4005,0.1,600,120.0,2.235,0.0,452152,294840.0,600
1211,1689,5945,0.2,600,90.0,2.235,0.9,1337072,646416.0,600
1212,2769,6748,0.1,600,60.0,1.341,0.9,1338644,646416.0,600
1213,51292,88166,0.12,600,90.0,1.0,0.7,20963080,6051040.0,600
1214,2157,5945,0.1,600,60.0,6.705,1.0,1337204,646416.0,600
1215,2341,19838,0.2,600,120.0,2.235,0.9,451928,294840.0,600
1216,12998,27251,0.25,600,90.0,4.47,1.0,3919108,648024.0,600
1217,1465,4225,0.3,600,90.0,5.0,0.4,2658964,820864.0,600
1218,7450,6906,0.1,600,300.0,4.47,0.9,2565292,820080.0,600
1219,2334,4225,0.1,600,120.0,10.0,0.5,2659840,820864.0,600
1220,8760,14997,0.08,600,360.0,5.364,1.1,3919180,648024.0,600
1221,7176,6906,0.1,600,270.0,6.705,1.1,2565256,820080.0,600
1222,2807,5945,0.15,600,90.0,2.235,1.0,1337000,646416.0,600
1223,2915,9396,0.25,600,90.0,2.235,0.9,2456464,646416.0,600
1224,3661,5918,0.2,600,120.0,2.235,1.0,2449028,646416.0,600
1225,18015,13493,0.1,600,120.0,6.705,0.9,2427832,1981888.0,600
1226,10076,13493,0.2,600,60.0,6.705,0.9,2426096,1981888.0,600
1227,7653,14997,0.15,600,330.0,5.364,1.1,3919104,648024.0,600
1228,122,200,0.12,30,253.0,4.470272686633884,1.0,1261180,720564.0,30
1229,510,3937,0.07,600,300.0,2.235,0.95,517592,359488.0,600
1230,3472,19838,0.15,600,60.0,6.705,0.9,452072,294840.0,600
1231,8692,14997,0.1,600,330.0,6.705,1.1,3912400,648024.0,600
1232,13884,19355,0.12,600,270.0,2.0,1.0,2461892,1053216.0,600
1233,9689,27251,0.2,600,120.0,6.705,1.0,3920588,648024.0,600
1234,20598,27251,0.25,600,120.0,4.47,1.0,3919632,648024.0,600
1235,4190,4225,0.2,600,60.0,15.0,0.3,2659516,820864.0,600
1236,549,451,0.12,30,224.0,2.2351363433169418,1.0,1593532,1045000.0,30
1237,11614,10603,0.12,600,150.0,2.682,0.9,2469876,1981888.0,600
1239,3254,5983,0.25,600,210.0,4.47,1.0,2275468,648024.0,600
1240,17708,16374,0.07,600,240.0,2.235,0.9,2427504,1981888.0,600
1241,523,5223,0.15,600,120.0,2.235,0.9,452120,294840.0,600
1242,14073,11382,0.05,600,60.0,2.682,0.9,2468332,1981888.0,600
1243,2673,5945,0.2,600,60.0,2.235,0.9,1336904,646416.0,600
1244,2197,4225,0.1,600,120.0,10.0,0.4,2659632,820864.0,600
1245,3003,9396,0.1,600,60.0,4.47,1.0,2456656,646416.0,600
1246,86,60,0.1,5,100.0,3.0,0.3,2657716,820864.0,5
1247,15219,11359,0.07,600,150.0,3.129,1.0,2468608,1981888.0,600
1248,1091,4271,0.1,600,1.0,2.235,0.9,851788,460200.0,600
1249,744,4005,0.1,600,60.0,4.47,0.0,452024,294840.0,600
1250,13662,27251,0.25,600,60.0,4.47,1.0,3920504,648024.0,600
1251,3232,5983,0.15,600,210.0,2.235,0.9,2275368,648024.0,600
1252,18059,11382,0.12,600,210.0,4.47,0.9,2471264,1981888.0,600
1253,1949,4225,0.2,600,90.0,10.0,0.4,2659124,820864.0,600
1254,3263,4672,0.25,600,270.0,3.0,0.9,3878596,648024.0,600
1255,2223,4225,0.3,600,120.0,20.0,0.5,2658996,820864.0,600
1256,2308,19838,0.2,600,90.0,2.235,0.9,452040,294840.0,600
1257,3254,6748,0.03,600,90.0,1.341,0.9,1339008,646416.0,600
1258,688,4235,0.12,600,300.0,4.47,1.0,517208,359488.0,600
1259,2724,4613,0.1,600,270.0,3.0,0.9,2446988,646416.0,600
1260,2091,5918,0.25,600,90.0,6.705,1.0,2461968,646416.0,600
1261,6898,14997,0.12,600,330.0,6.705,0.9,3916756,648024.0,600
1262,7318,11359,0.1,600,150.0,2.235,0.8,2468644,1981888.0,600
1263,4887,4119,0.0,600,0.0,2.0,1.0,4160944,1017144.0,600
1264,397,4228,0.05,600,300.0,2.235,1.0,516688,359488.0,600
1265,1485,11719,0.1,600,120.0,2.235,1.0,451864,294840.0,600
1266,16295,6640,0.1,600,60.0,4.47,1.2,4230592,648024.0,600
1267,2567,4225,0.2,600,90.0,10.0,0.5,2659272,820864.0,600
1268,10680,11382,0.12,600,90.0,4.47,0.9,2470024,1981888.0,600
1269,7352,11382,0.12,600,150.0,2.682,0.9,2469072,1981888.0,600
