,runtime,sim_time,surface_moisture,timestep,wind_direction,wind_speed,canopy_moisture,run_max_mem_rss_bytes,area,steps_fire
1270,2282,4671,0.1,600,270.0,3.0,0.9,3917396,648024.0,600
1271,17775,27251,0.25,600,120.0,6.705,1.0,3920668,648024.0,600
1272,507,3937,0.07,600,270.0,6.705,0.95,517628,359488.0,600
1273,502,3937,0.12,600,240.0,4.47,0.95,517520,359488.0,600
1274,2346,5945,0.2,600,60.0,6.705,0.9,1336940,646416.0,600
1275,2997,4225,0.3,600,180.0,10.0,0.5,2658828,820864.0,600
1276,605,5223,0.1,600,120.0,4.47,0.9,452188,294840.0,600
1277,3309,5983,0.1,600,210.0,4.47,0.9,2275532,648024.0,600
1278,10901,16374,0.07,600,270.0,2.235,1.0,2427588,1981888.0,600
1279,5037,3824,0.15,600,15.0,4.47,1.0,1938532,560976.0,600
1280,21618,6640,0.08,600,60.0,4.47,1.2,4229764,648024.0,600
1281,3588,5918,0.25,600,90.0,2.235,0.9,2461768,646416.0,600
1282,4837,4423,0.07,600,90.0,2.235,0.9,2927400,738000.0,600
1283,1611,4225,0.2,600,60.0,20.0,0.4,2659716,820864.0,600
1284,12409,6906,0.1,600,240.0,6.705,1.1,2565872,820080.0,600
1285,1843,5945,0.1,600,60.0,6.705,0.9,1336628,646416.0,600
1286,2156,5983,0.1,600,210.0,2.235,1.0,2274572,648024.0,600
1287,2076,4613,0.25,600,270.0,3.0,0.9,2446632,646416.0,600
1288,8559,11359,0.1,600,150.0,4.023,1.0,2470620,1981888.0,600
1289,14049,10666,0.15,600,120.0,2.235,0.9,2469568,1981888.0,600
1290,3018,5918,0.15,600,120.0,2.235,1.0,2461632,646416.0,600
1291,1956,19838,0.1,600,90.0,2.235,0.9,452300,294840.0,600
1292,11379,27251,0.25,600,120.0,4.47,0.9,3919892,648024.0,600
1293,2169,4225,0.2,600,90.0,15.0,0.4,2658740,820864.0,600
1294,3990,4677,0.1,600,270.0,3.0,0.9,2266080,648024.0,600
1295,1692,19838,0.25,600,90.0,2.235,0.9,452180,294840.0,600
1296,700,5223,0.1,600,90.0,4.47,0.9,451892,294840.0,600
1297,1513,4225,0.3,600,120.0,5.0,0.3,2659156,820864.0,600
1298,9430,14997,0.08,600,330.0,6.705,1.0,3919472,648024.0,600
1299,42853,6640,0.08,600,120.0,2.235,1.2,4231116,648024.0,600
1300,2527,5918,0.1,600,120.0,6.705,1.0,2462840,646416.0,600
1301,4420,5965,0.1,600,60.0,2.235,0.9,3929980,648024.0,600
1302,2287,3831,0.1,600,0.0,2.235,0.9,1264276,720564.0,600
1303,599,4005,0.1,600,90.0,2.235,0.9,451812,294840.0,600
1304,2242,19838,0.25,600,90.0,4.47,0.9,452140,294840.0,600
1305,12666,7313,0.2,600,270.0,4.47,0.9,2551804,820080.0,600
1306,2606,19838,0.15,600,60.0,6.705,1.0,452048,294840.0,600
1307,23218,6705,0.05,600,120.0,1.341,0.9,4247632,648024.0,600
1308,2229,5945,0.15,600,120.0,6.705,1.0,1337336,646416.0,600
1309,4897,5918,0.1,600,120.0,2.235,1.0,2461864,646416.0,600
1310,9501,7313,0.15,600,300.0,2.235,1.1,2551836,820080.0,600
1311,20616,14997,0.15,600,30.0,4.47,1.0,3919736,648024.0,600
1312,16758,6640,0.08,600,60.0,2.235,1.2,4229724,648024.0,600
1313,15703,13493,0.2,600,60.0,2.235,0.9,2428140,1981888.0,600
1314,1285,5295,0.03,600,200.0,5.364,1.2,647188,538244.0,600
1315,3928,4225,0.1,600,90.0,10.0,0.3,2659540,820864.0,600
1316,719,800,0.12,20,0.0,5.0,1.0,3525904,795096.0,20
1317,1611,11719,0.15,600,120.0,2.235,1.0,452020,294840.0,600
1318,1715,5945,0.25,600,120.0,4.47,0.9,1336748,646416.0,600
1319,9385,11359,0.07,600,150.0,4.023,1.0,2468676,1981888.0,600
1320,13699,27251,0.1,600,120.0,2.235,1.0,3916536,648024.0,600
1321,9480,11359,0.1,600,210.0,3.129,1.0,2470664,1981888.0,600
1322,2965,9396,0.2,600,90.0,2.235,0.9,2456576,646416.0,600
1323,406,5983,0.2,600,180.0,6.705,1.0,2275636,648024.0,600
1324,2537,5945,0.15,600,60.0,6.705,0.9,1337112,646416.0,600
1325,4476,4503,0.05,600,65.0,8.941,1.0,1935748,560976.0,600
1326,2208,19838,0.15,600,90.0,6.705,0.9,451996,294840.0,600
1327,9590,11359,0.05,600,180.0,3.129,0.8,2468756,1981888.0,600
1328,1463,4225,0.3,600,120.0,20.0,0.3,2658932,820864.0,600
1329,12065,14997,0.08,600,30.0,5.364,1.1,3919724,648024.0,600
1330,12974,11382,0.12,600,60.0,4.47,1.0,2468832,1981888.0,600
1331,1627,4225,0.1,600,120.0,20.0,0.3,2659656,820864.0,600
1332,2170,5983,0.25,600,150.0,6.705,0.9,2275864,648024.0,600
1333,2690,9396,0.2,600,120.0,4.47,0.9,2456784,646416.0,600
1334,2319,6748,0.1,600,60.0,2.235,0.9,1338900,646416.0,600
1335,1577,5918,0.25,600,60.0,4.47,0.9,2461772,646416.0,600
1336,4868,3824,0.15,600,45.0,2.235,1.0,1938412,560976.0,600
1337,7580,6906,0.15,600,240.0,6.705,0.9,2565596,820080.0,600
1338,9555,7313,0.2,600,300.0,2.235,1.1,2551540,820080.0,600
1339,1868,5460,0.1,600,90.0,4.47,0.9,1337024,646416.0,600
1340,2720,19838,0.2,600,60.0,2.235,1.0,452096,294840.0,600
1341,3327,5918,0.1,600,90.0,4.47,1.0,2461892,646416.0,600
1342,951,4307,0.1,600,14.0,4.47,0.9,1727048,560976.0,600
1343,3013,5918,0.1,600,120.0,2.235,0.9,2461892,646416.0,600
1344,418,3916,0.05,600,300.0,4.47,1.0,516468,359488.0,600
1345,497,3937,0.05,600,270.0,4.47,0.95,517572,359488.0,600
1346,2571,4671,0.05,600,270.0,3.0,0.9,3917740,648024.0,600
1347,12638,11359,0.05,600,210.0,2.235,1.0,2470748,1981888.0,600
1348,16734,27251,0.25,600,60.0,2.235,0.9,3918144,648024.0,600
1349,9037,14997,0.15,600,30.0,6.705,1.0,3919604,648024.0,600
1350,2173,4225,0.2,600,120.0,10.0,0.3,2659388,820864.0,600
1351,13702,6910,0.15,600,210.0,2.235,0.9,4673044,908352.0,600
1352,2029,5918,0.2,600,120.0,4.47,1.0,2461988,646416.0,600
1353,8420,11382,0.12,600,180.0,1.788,0.9,2469924,1981888.0,600
1354,1698,4225,0.1,600,60.0,20.0,0.4,2659740,820864.0,600
1355,2017,5918,0.1,600,60.0,4.47,0.9,2461984,646416.0,600
1356,2548,19838,0.2,600,60.0,4.47,1.0,452248,294840.0,600
1357,2427,4225,0.2,600,180.0,10.0,0.5,2659252,820864.0,600
1358,79,60,0.1,5,100.0,3.0,0.3,2657788,820864.0,5
1359,589,9396,0.2,600,60.0,4.47,1.0,2456644,646416.0,600
1360,8898,14997,0.1,600,330.0,5.364,1.0,3912388,648024.0,600
1361,2679,19838,0.1,600,120.0,4.47,0.9,452104,294840.0,600
1362,15776,17327,0.15,600,175.0,3.0,0.5,2463688,1981888.0,600
1363,22191,11359,0.05,600,150.0,2.235,0.8,2470856,1981888.0,600
1364,1175,9396,0.25,600,60.0,2.235,1.0,2456580,646416.0,600
1365,6754,7313,0.1,600,300.0,6.705,0.9,2551572,820080.0,600
1366,10522,13493,0.2,600,90.0,4.47,0.9,2428048,1981888.0,600
1367,1502,11719,0.1,600,120.0,2.235,0.9,451844,294840.0,600
1368,11709,10603,0.05,600,150.0,1.788,0.9,2469928,1981888.0,600
1369,162,5983,0.2,600,180.0,2.235,1.0,2275520,648024.0,600
1370,2631,4225,0.2,600,90.0,20.0,0.3,2659032,820864.0,600
1371,9234,13493,0.2,600,90.0,6.705,0.9,2428028,1981888.0,600
1372,14478,10666,0.1,600,120.0,6.705,0.9,2467172,1981888.0,600
1373,11530,13493,0.2,600,90.0,2.235,0.9,2428092,1981888.0,600
1374,6440,4225,0.1,600,90.0,15.0,0.5,2659452,820864.0,600
1375,2884,5918,0.25,600,90.0,4.47,1.0,2461768,646416.0,600
1376,14027,11382,0.07,600,60.0,1.788,0.9,2470212,1981888.0,600
1377,3910,4225,0.1,600,60.0,10.0,0.4,2659904,820864.0,600
1378,7411,7313,0.2,600,270.0,6.705,0.9,2551548,820080.0,600
1379,8081,11359,0.07,600,150.0,2.235,1.0,2468840,1981888.0,600
1380,1250,5651,0.1,600,90.0,4.47,0.9,1749060,560976.0,600
1381,1903,5918,0.25,600,60.0,4.47,1.0,2462084,646416.0,600
1382,24146,27251,0.15,600,60.0,2.235,1.0,3916324,648024.0,600
1383,2245,9396,0.1,600,90.0,2.235,0.9,2456320,646416.0,600
1384,2207,4225,0.1,600,120.0,5.0,0.3,2659776,820864.0,600
1385,12404,27251,0.1,600,60.0,4.47,0.9,3920560,648024.0,600
1386,2976,19838,0.2,600,90.0,4.47,1.0,452096,294840.0,600
1387,2738,9396,0.15,600,120.0,4.47,0.9,2457032,646416.0,600
1388,1148,5295,0.05,600,230.0,5.364,1.2,646892,538244.0,600
1389,335,4005,0.09,600,90.0,4.47,0.0,452088,294840.0,600
1390,7646,14997,0.1,600,30.0,6.705,1.1,3919456,648024.0,600
1391,709,800,0.12,20,0.0,5.0,1.0,3526052,795096.0,20
1392,9978,13493,0.1,600,90.0,4.47,0.9,2428308,1981888.0,600
1393,1651,5945,0.15,600,60.0,6.705,1.0,1337216,646416.0,600
1394,47,20,0.12,1,0.0,5.0,1.0,3504732,795096.0,1
1395,3060,6748,0.03,600,60.0,1.341,0.9,1338908,646416.0,600
1396,2084,4225,0.3,600,180.0,20.0,0.5,2659016,820864.0,600
1397,1610,11719,0.1,600,120.0,4.47,1.0,451792,294840.0,600
1398,4087,4503,0.05,600,35.0,8.941,1.0,1935808,560976.0,600
1399,14786,16374,0.05,600,240.0,2.235,0.9,2427352,1981888.0,600
1400,13442,10951,0.06,600,115.0,4.023,1.0,3897068,962800.0,600
1401,11415,14997,0.15,600,30.0,5.364,1.0,3919772,648024.0,600
1402,2898,6748,0.15,600,60.0,4.47,0.9,1336484,646416.0,600
1403,4060,4503,0.1,600,5.0,4.47,1.0,1934684,560976.0,600
1404,1818,19838,0.25,600,120.0,2.235,1.0,452004,294840.0,600
1405,2585,5918,0.25,600,120.0,6.705,0.9,2462020,646416.0,600
1406,627,4235,0.09,600,270.0,6.705,1.0,516928,359488.0,600
1407,22399,28334,0.1,600,120.0,2.235,0.9,2466384,1981888.0,600
1408,44,20,0.12,1,0.0,5.0,1.0,3534092,795096.0,1
1409,26600,18459,0.15,600,270.0,4.0,1.0,8275564,2543220.0,600
1410,605,4005,0.1,600,60.0,2.235,0.9,452412,294840.0,600
1411,30317,6640,0.15,600,120.0,2.235,1.2,4230948,648024.0,600
1412,1820,19838,0.1,600,60.0,4.47,1.0,452144,294840.0,600
1413,18492,27251,0.2,600,60.0,2.235,0.9,3917288,648024.0,600
1414,20094,8543,0.11,600,195.0,6.705,0.9,4233288,648024.0,600
1415,440,1114,0.12,60,0.0,2.235136343316942,1.0,1350972,404480.0,60
1416,378,4005,0.1,600,120.0,2.235,0.9,452508,294840.0,600
1417,7465,4225,0.3,600,120.0,10.0,0.4,2659008,820864.0,600
1418,752,5223,0.2,600,120.0,6.705,0.9,451880,294840.0,600
1419,15113,16374,0.05,600,240.0,6.705,1.0,2427532,1981888.0,600
1420,183,190,0.12,30,190.0,2.235136343316942,1.0,2448724,685500.0,30
1421,622,4235,0.12,600,240.0,4.47,1.0,517044,359488.0,600
1422,6581,6906,0.1,600,300.0,4.47,1.1,2565308,820080.0,600
1423,14307,10666,0.15,600,60.0,6.705,0.9,2467308,1981888.0,600
1424,13294,10629,0.09,600,225.0,3.0,1.0,5517084,2335392.0,600
1425,647,4005,0.1,600,60.0,2.235,0.9,452440,294840.0,600
1426,2921,5918,0.1,600,60.0,6.705,1.0,2462188,646416.0,600
1427,14835,7313,0.1,600,270.0,6.705,0.9,2551636,820080.0,600
1428,12904,10603,0.07,600,150.0,4.47,0.9,2470016,1981888.0,600
1429,12320,11382,0.07,600,90.0,2.682,1.0,2470172,1981888.0,600
1430,465,4005,0.1,600,120.0,2.235,0.9,451708,294840.0,600
1431,510,3937,0.05,600,270.0,2.235,0.95,517560,359488.0,600
1432,774,4228,0.05,600,270.0,4.47,1.0,516788,359488.0,600
1433,1938,9396,0.25,600,60.0,4.47,1.0,2456732,646416.0,600
1434,8374,14997,0.15,600,30.0,5.364,1.1,3919820,648024.0,600
1435,2952,5918,0.1,600,120.0,4.47,1.0,2462256,646416.0,600
1436,9344,13493,0.1,600,60.0,6.705,0.9,2426136,1981888.0,600
1437,1965,6748,0.1,600,120.0,4.47,0.9,1336964,646416.0,600
1438,3277,5945,0.1,600,120.0,2.235,0.9,1336664,646416.0,600
1439,1872,5918,0.15,600,60.0,4.47,1.0,2461748,646416.0,600
1440,525,4228,0.09,600,270.0,6.705,1.1,516596,359488.0,600
1441,7274,4225,0.3,600,60.0,15.0,0.5,2659060,820864.0,600
1442,494,4005,0.1,600,90.0,2.235,0.9,451576,294840.0,600
1443,13119,7313,0.1,600,270.0,4.47,0.9,2551696,820080.0,600
1444,10998,16374,0.05,600,270.0,2.235,0.9,2427356,1981888.0,600
1445,1786,4225,0.1,600,180.0,5.0,0.3,2659708,820864.0,600
1446,381,4228,0.09,600,270.0,2.235,1.1,516716,359488.0,600
1447,1819,4682,0.1,600,270.0,3.0,0.9,2263580,648024.0,600
1448,2541,19838,0.1,600,120.0,6.705,0.9,452184,294840.0,600
1449,693,4005,0.09,600,90.0,6.705,0.0,451888,294840.0,600
1450,8359,7313,0.2,600,240.0,6.705,0.9,2551984,820080.0,600
1451,2311,19838,0.25,600,60.0,2.235,1.0,452216,294840.0,600
1452,13339,13493,0.15,600,120.0,6.705,0.9,2426048,1981888.0,600
1453,9588,16374,0.09,600,300.0,4.47,1.0,2427412,1981888.0,600
1454,16875,8543,0.07,600,255.0,4.917,0.9,4232848,648024.0,600
1455,2792,5945,0.2,600,90.0,4.47,1.0,1336856,646416.0,600
1456,8075,7313,0.15,600,240.0,4.47,0.9,2551860,820080.0,600
1457,12006,6906,0.15,600,270.0,6.705,0.9,2565312,820080.0,600
1458,555,4228,0.07,600,300.0,2.235,1.0,516552,359488.0,600
1459,6493,14997,0.08,600,360.0,4.47,1.0,3919052,648024.0,600
1460,2705,5983,0.25,600,180.0,4.47,1.0,2275444,648024.0,600
1461,17339,6640,0.1,600,120.0,4.47,1.2,4230108,648024.0,600
1462,8528,4225,0.2,600,60.0,5.0,0.3,2659484,820864.0,600
1463,12178,6906,0.15,600,240.0,2.235,1.1,2565376,820080.0,600
1464,2408,9463,0.1,600,120.0,2.235,0.9,1337528,646416.0,600
1465,541,4005,0.1,600,90.0,6.705,0.0,452052,294840.0,600
1466,2956,9396,0.1,600,90.0,6.705,1.0,2456484,646416.0,600
1467,5131,10144,0.06,600,0.0,4.0,1.0,3029464,983808.0,600
1468,1375,11719,0.15,600,60.0,2.235,1.0,451456,294840.0,600
1469,2282,4225,0.3,600,120.0,15.0,0.5,2658896,820864.0,600
1470,4042,4225,0.1,600,100.0,3.0,0.3,3906540,828144.0,600
1471,6214,10603,0.12,600,210.0,4.47,0.9,2469648,1981888.0,600
1472,3466,4613,0.1,600,270.0,3.0,0.9,2445364,646416.0,600
1473,21182,28334,0.1,600,90.0,2.235,0.9,2466328,1981888.0,600
1474,14999,6640,0.08,600,120.0,4.47,1.2,4230916,648024.0,600
1475,2958,5983,0.2,600,210.0,4.47,1.0,2275584,648024.0,600
1476,20132,6640,0.08,600,90.0,2.235,1.2,4229384,648024.0,600
1477,3119,5945,0.15,600,60.0,2.235,0.9,1336812,646416.0,600
1478,666,4228,0.05,600,300.0,4.47,1.0,516588,359488.0,600
1479,2340,5918,0.15,600,120.0,6.705,0.9,2462456,646416.0,600
1480,12913,16374,0.05,600,270.0,6.705,0.9,2427340,1981888.0,600
1481,8770,7313,0.15,600,300.0,6.705,0.9,2551636,820080.0,600
1482,1366,11719,0.1,600,60.0,2.235,0.9,451632,294840.0,600
1483,8660,14997,0.12,600,30.0,6.705,0.9,3916960,648024.0,600
1484,916,4235,0.09,600,240.0,2.235,1.0,516888,359488.0,600
1485,12136,7313,0.1,600,240.0,2.235,1.1,2551976,820080.0,600
1486,532,4228,0.05,600,270.0,6.705,1.0,516548,359488.0,600
1487,4205,5922,0.05,600,270.0,4.0,1.0,2454248,1053216.0,600
1488,10137,14997,0.15,600,330.0,6.705,1.0,3912328,648024.0,600
1489,14855,27251,0.15,600,120.0,4.47,0.9,3920548,648024.0,600
1490,12568,10603,0.12,600,180.0,2.682,0.9,2468392,1981888.0,600
1491,7633,4225,0.2,600,180.0,5.0,0.5,2659292,820864.0,600
1492,729,5223,0.1,600,90.0,6.705,0.9,451832,294840.0,600
1493,2641,5918,0.25,600,120.0,2.235,1.0,2461692,646416.0,600
1494,13409,11382,0.07,600,60.0,1.788,1.0,2468796,1981888.0,600
1495,10259,11382,0.07,600,150.0,2.682,0.9,2469152,1981888.0,600
1496,2296,9396,0.15,600,90.0,6.705,0.9,2456556,646416.0,600
1497,2001,6748,0.1,600,90.0,1.341,0.9,1338800,646416.0,600
1498,1102,4271,0.1,600,-29.0,2.235,0.9,851680,460200.0,600
1499,13397,13493,0.2,600,120.0,2.235,0.9,2428132,1981888.0,600
1500,565,4005,0.1,600,60.0,2.235,0.0,451840,294840.0,600
1501,54,102,0.12,30,0.0,2.235136343316942,1.0,1350584,404480.0,30
1502,1674,4225,0.1,600,120.0,15.0,0.4,2659504,820864.0,600
1503,3006,5945,0.2,600,90.0,4.47,0.9,1336768,646416.0,600
1504,16508,16374,0.09,600,240.0,4.47,1.0,2427528,1981888.0,600
1505,8745,14997,0.1,600,30.0,4.47,1.1,3919796,648024.0,600
1506,1372,11719,0.15,600,60.0,2.235,0.9,451628,294840.0,600
1507,9348,7313,0.15,600,300.0,4.47,0.9,2551588,820080.0,600
1508,2592,5460,0.15,600,60.0,4.47,0.9,1336904,646416.0,600
1509,5176,6906,0.1,600,300.0,6.705,1.1,2565184,820080.0,600
1510,4323,5965,0.1,600,120.0,2.235,0.9,3929760,648024.0,600
1511,75,60,0.1,5,100.0,3.0,0.3,2657560,820864.0,5
1512,3539,4503,0.1,600,65.0,4.47,1.0,1934924,560976.0,600
1513,20716,16374,0.09,600,240.0,2.235,0.9,2427468,1981888.0,600
1514,2445,4225,0.1,600,60.0,15.0,0.3,2659660,820864.0,600
1515,2370,5983,0.2,600,210.0,4.47,0.9,2275516,648024.0,600
1516,3106,9396,0.25,600,120.0,4.47,1.0,2457064,646416.0,600
1517,13961,27251,0.15,600,120.0,4.47,1.0,3919624,648024.0,600
1518,14990,11359,0.05,600,180.0,3.129,1.0,2470788,1981888.0,600
1519,3822,4503,0.1,600,5.0,2.235,1.0,1934556,560976.0,600
1520,2596,4225,0.2,600,60.0,10.0,0.5,2659404,820864.0,600
1521,2383,19838,0.1,600,90.0,4.47,0.9,452000,294840.0,600
1522,7394,16070,0.09,600,0.0,4.0,1.0,2985428,983808.0,600
1523,14304,27251,0.2,600,60.0,4.47,1.0,3920500,648024.0,600
1524,17615,11382,0.07,600,210.0,1.788,0.9,2469300,1981888.0,600
1525,12401,6910,0.15,600,210.0,4.47,0.9,4674172,908352.0,600
1526,13833,6906,0.1,600,240.0,2.235,0.9,2565376,820080.0,600
1527,958,4307,0.1,600,44.0,4.47,0.9,1727208,560976.0,600
1528,12154,10603,0.05,600,180.0,2.682,0.9,2470176,1981888.0,600
1529,1644,5945,0.25,600,90.0,6.705,1.0,1337020,646416.0,600
1530,1400,5945,0.2,600,90.0,6.705,0.9,1336944,646416.0,600
1531,2156,19838,0.25,600,60.0,4.47,0.9,452120,294840.0,600
1532,795,5295,0.03,600,170.0,1.341,1.2,646752,538244.0,600
1533,2764,19838,0.1,600,60.0,6.705,1.0,451972,294840.0,600
1534,13168,27251,0.15,600,60.0,4.47,1.0,3920916,648024.0,600
1535,1144,4345,0.1,600,120.0,2.235,0.9,516044,359488.0,600
1536,1602,11719,0.1,600,120.0,4.47,0.9,451644,294840.0,600
1537,467,4005,0.09,600,120.0,6.705,0.0,452040,294840.0,600
1538,2326,4225,0.1,600,60.0,15.0,0.5,2659748,820864.0,600
1539,2591,19838,0.25,600,120.0,4.47,1.0,452228,294840.0,600
1540,531,4005,0.1,600,90.0,2.235,0.9,401184,294840.0,600
1541,18287,27251,0.25,600,120.0,6.705,0.9,3920444,648024.0,600
1542,2408,4225,0.1,600,180.0,10.0,0.3,2660656,820864.0,600
1543,1454,4674,0.25,600,270.0,3.0,0.9,1865136,646416.0,600
1544,12375,27251,0.15,600,60.0,6.705,1.0,3920768,648024.0,600
1545,1290,5663,0.1,600,315.0,5.364,1.2,1630128,437720.0,600
1546,3580,5945,0.2,600,120.0,2.235,1.0,1337040,646416.0,600
1547,27074,6640,0.1,600,60.0,2.235,1.2,4229536,648024.0,600
1548,2667,4225,0.3,600,90.0,20.0,0.5,2658916,820864.0,600
1549,1851,5983,0.25,600,180.0,4.47,0.9,2275588,648024.0,600
1550,7473,4225,0.1,600,90.0,10.0,0.4,2659480,820864.0,600
1551,4188,4225,0.2,600,60.0,15.0,0.4,2659668,820864.0,600
1552,11312,11382,0.05,600,120.0,1.788,1.0,2470172,1981888.0,600
1553,1179,5295,0.05,600,200.0,5.364,1.2,646860,538244.0,600
1554,7640,4225,0.2,600,60.0,10.0,0.3,2659448,820864.0,600
1555,10880,11359,0.1,600,180.0,3.129,0.8,2468700,1981888.0,600
1556,2183,4225,0.2,600,180.0,10.0,0.5,2659196,820864.0,600
1557,394,4235,0.07,600,270.0,2.235,1.0,516964,359488.0,600
1558,10880,7313,0.1,600,270.0,2.235,1.1,2551864,820080.0,600
1559,47546,8543,0.09,600,225.0,4.917,0.9,4232420,648024.0,600
1560,2327,4225,0.3,600,60.0,5.0,0.5,2659312,820864.0,600
1561,649,4228,0.09,600,240.0,4.47,1.0,516676,359488.0,600
1562,1920,19838,0.15,600,90.0,4.47,0.9,452228,294840.0,600
1563,5210,4518,0.11,600,140.0,2.0,1.0,4370972,1171280.0,600
1564,2220,19838,0.2,600,90.0,6.705,0.9,452156,294840.0,600
1565,11568,11382,0.12,600,120.0,1.788,0.9,2469988,1981888.0,600
1566,448,4235,0.09,600,300.0,6.705,1.0,517068,359488.0,600
1567,15841,8543,0.11,600,195.0,4.917,0.9,4232940,648024.0,600
1568,10549,4225,0.1,600,180.0,10.0,0.5,2660280,820864.0,600
1569,9895,11359,0.07,600,210.0,3.129,0.8,2468640,1981888.0,600
1570,10407,7313,0.15,600,300.0,2.235,0.9,2551796,820080.0,600
1571,13060,27251,0.15,600,60.0,2.235,0.9,3916916,648024.0,600
1572,3100,4225,0.2,600,180.0,5.0,0.3,2659412,820864.0,600
1573,2727,5918,0.15,600,60.0,2.235,1.0,2461720,646416.0,600
1574,3261,4225,0.3,600,90.0,20.0,0.3,2658912,820864.0,600
1575,1859,4225,0.1,600,120.0,20.0,0.5,2659284,820864.0,600
1576,9733,16374,0.09,600,300.0,4.47,0.9,2427568,1981888.0,600
1577,526,4005,0.1,600,60.0,2.235,0.9,401132,294840.0,600
1578,8858,11359,0.05,600,150.0,4.023,1.0,2470680,1981888.0,600
1579,577,3937,0.07,600,240.0,2.235,0.95,517488,359488.0,600
1580,11663,27251,0.15,600,60.0,4.47,0.9,3920324,648024.0,600
1581,441,4005,0.1,600,90.0,2.235,0.9,404324,294840.0,600
